Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nSXL_mean,nSXL_var,nSXL_stdev,nSXL_max,nSXL_min,nSXL_median,nSXL_muc,nSXL_notempty,cSXL_mean,cSXL_var,cSXL_stdev,cSXL_max,cSXL_min,cSXL_median,cSXL_muc,cSXL_notempty
1839,2156.000000,3675504.000000,1438704.000000,3234.000000,1704.779220,667.302411,1.500000,2695.000000,96070.827458,98578.909090,2483.948051,0.000000,0.000000,0.096759,3.449264,3.539313,0.089182,0.000000,0.000000,7.085337,12.876286,1.180473,7.085337,3.588354,1.056863,14.000000,15.000000,2.000000,667,1705,2,654,1691,0,682,1719,3,9.107142,  2240.420533,    47.333080,   255.000000,     0.000000,     0.000000, 19635.000000,77,2.010204,    23.764164,     4.874850,    33.000000,     0.000000,     0.000000,  4334.000000,542
1840,1312.000000,2233556.000000,472108.000000,1968.000000,1702.405487,359.838414,1.500000,1640.000000,45377.743902,34444.280487,17133.963414,0.000000,0.000000,0.114182,3.159350,2.398126,1.192923,0.000000,0.000000,5.671658,6.788018,0.702615,5.671658,2.605382,0.889008,11.000000,12.000000,2.000000,360,1702,2,348,1692,0,371,1713,3,9.912347,  2431.247078,    49.307677,   255.000000,     0.000000,     0.000000, 13005.000000,51,1.804115,    21.451302,     4.631555,    34.000000,     0.000000,     0.000000,  2367.000000,322
1841,1580.000000,2690836.000000,682200.000000,2370.000000,1703.060759,431.772151,1.500000,1975.000000,102021.974683,59642.167088,-56966.126582,0.000000,0.000000,0.107322,5.543928,3.240987,-3.095569,0.000000,0.000000,8.892237,9.328068,0.899926,8.892237,3.054188,0.965463,15.000000,16.000000,2.000000,432,1703,2,417,1692,0,448,1718,3,3.389240,   853.309447,    29.211460,   255.000000,     0.000000,     0.000000,  5355.000000,21,3.822784,   156.034439,    12.491374,   155.000000,     0.000000,     0.000000,  6040.000000,577
1842,1392.000000,2377424.000000,431616.000000,2088.000000,1707.919540,310.068965,1.500000,1740.000000,40849.379310,46582.988505,14747.724137,0.000000,0.000000,0.111951,2.628248,2.997149,0.948868,0.000000,0.000000,5.737349,7.606674,0.781075,5.737349,2.758020,0.920939,14.000000,13.000000,2.000000,310,1708,2,300,1694,0,323,1718,3,1.282327,   325.583066,    18.043920,   255.000000,     0.000000,     0.000000,  1785.000000,7,2.623563,    64.835907,     8.052074,    75.000000,     0.000000,     0.000000,  3652.000000,360
1843,1000.000000,1706984.000000,408176.000000,1500.000000,1706.983999,408.175999,1.500000,1250.000000,24097.023999,24263.743999,-9433.183999,0.000000,0.000000,0.125000,2.409702,2.426374,-0.943318,0.000000,0.000000,4.961076,5.561500,0.619623,4.961076,2.358283,0.852529,10.000000,14.000000,2.000000,408,1707,2,394,1697,0,417,1717,3,1.274999,   323.823198,    17.995088,   255.000000,     0.000000,     0.000000,  1275.000000,5,3.639999,    93.279679,     9.658140,    90.000000,     0.000000,     0.000000,  3640.000000,356
1844,3344.000000,5751716.000000,2062496.000000,5016.000000,1720.010765,616.775119,1.500000,4180.000000,161630.889952,334571.612440,-32039.904306,0.000000,0.000000,0.083590,3.232233,6.690635,-0.640721,0.000000,0.000000,10.006459,22.044623,1.773377,10.006459,4.695170,1.210413,21.000000,14.000000,2.000000,617,1720,2,603,1699,0,631,1741,3,4.270334,  1071.019927,    32.726440,   255.000000,     0.000000,     0.000000, 14280.000000,56,2.070873,    37.919893,     6.157913,    74.000000,     0.000000,     0.000000,  6925.000000,947
1845,1200.000000,2056720.000000,457300.000000,1800.000000,1713.933333,381.083333,1.500000,1500.000000,16691.666666,52538.666666,1890.666666,0.000000,0.000000,0.117629,1.308954,4.120064,0.148265,0.000000,0.000000,5.546649,6.009609,0.631787,5.546649,2.451450,0.858071,14.000000,7.000000,2.000000,381,1714,2,374,1701,0,388,1728,3,7.437500,  1842.781745,    42.927633,   255.000000,     0.000000,     0.000000,  8925.000000,35,3.966666,   101.169863,    10.058323,    73.000000,     0.000000,     0.000000,  4760.000000,390
1846,1660.000000,2850876.000000,753984.000000,2490.000000,1717.395180,454.207228,1.500000,2075.000000,40296.713253,119060.761445,-24875.942168,0.000000,0.000000,0.105570,2.050180,6.057469,-1.265616,0.000000,0.000000,8.213219,11.673047,1.141963,8.213219,3.416584,1.045243,16.000000,12.000000,2.000000,454,1717,2,444,1701,0,466,1733,3,5.376506,  1342.911201,    36.645752,   255.000000,     0.000000,     0.000000,  8925.000000,35,3.761445,    86.157644,     9.282114,    80.000000,     0.000000,     0.000000,  6244.000000,549
1847,4088.000000,7043884.000000,2081856.000000,6132.000000,1723.063600,509.260273,1.500000,5110.000000,330339.068493,374699.463796,56812.328767,0.000000,0.000000,0.078175,5.053730,5.732383,0.869150,0.000000,0.000000,10.864289,29.057713,2.205694,10.864289,5.390520,1.301712,22.000000,22.000000,2.000000,509,1723,2,492,1701,0,531,1741,3,8.296232,  2047.212689,    45.246134,   255.000000,     0.000000,     0.000000, 33915.000000,133,4.061888,   152.481855,    12.348354,   162.000000,     0.000000,     0.000000, 16605.000000,1477
1848,1348.000000,2306920.000000,452392.000000,2022.000000,1711.364985,335.602373,1.500000,1685.000000,38490.872403,43728.427299,-14028.367952,0.000000,0.000000,0.113156,2.584865,2.936594,-0.942078,0.000000,0.000000,5.634616,7.327978,0.758510,5.634616,2.707023,0.911983,14.000000,12.000000,2.000000,336,1711,2,326,1702,0,348,1725,3,7.188427,  1782.697950,    42.222007,   255.000000,     0.000000,     0.000000,  9690.000000,38,3.549703,    81.151944,     9.008437,    72.000000,     0.000000,     0.000000,  4785.000000,385
1849,888.000000,1521000.000000,472556.000000,1332.000000,1712.837837,532.157657,1.500000,1110.000000,12277.927927,23200.648648,-2777.297297,0.000000,0.000000,0.130048,1.438493,2.718208,-0.325390,0.000000,0.000000,4.286750,4.344819,0.494736,4.286750,2.084422,0.790905,11.000000,8.000000,2.000000,532,1713,2,524,1702,0,539,1723,3,4.594594,  1151.808403,    33.938302,   255.000000,     0.000000,     0.000000,  4080.000000,16,2.041666,    49.304913,     7.021745,    94.000000,     0.000000,     0.000000,  1813.000000,249
1850,3340.000000,5750952.000000,1934088.000000,5010.000000,1721.841916,579.068263,1.500000,4175.000000,395140.435928,198012.531736,-155395.956886,0.000000,0.000000,0.083623,7.914488,3.966103,-3.112512,0.000000,0.000000,11.964215,22.695443,1.814790,11.964215,4.763973,1.219763,17.000000,23.000000,2.000000,579,1722,2,556,1706,0,600,1739,3,6.947604,  1723.886142,    41.519707,   255.000000,     0.000000,     0.000000, 23205.000000,91,3.280538,    90.042568,     9.489076,   120.000000,     0.000000,     0.000000, 10957.000000,1032
1851,1200.000000,2062860.000000,522636.000000,1800.000000,1719.049999,435.529999,1.500000,1500.000000,43074.919999,30832.999999,-17455.799999,0.000000,0.000000,0.117629,3.377920,2.417913,-1.368878,0.000000,0.000000,5.913464,6.975455,0.740324,5.913464,2.641108,0.904636,11.000000,13.000000,2.000000,436,1719,2,423,1708,0,446,1729,3,8.924999,  2198.051084,    46.883377,   255.000000,     0.000000,     0.000000, 10710.000000,42,5.691666,   159.873158,    12.644095,    71.000000,     0.000000,     0.000000,  6830.000000,456
1852,2348.000000,4066572.000000,812036.000000,3522.000000,1731.930153,345.841567,1.500000,2935.000000,93033.063032,198336.545144,-3749.982964,0.000000,0.000000,0.094046,2.981077,6.355337,-0.120161,0.000000,0.000000,9.430461,19.809371,1.780429,9.430461,4.450772,1.212015,22.000000,16.000000,2.000000,346,1732,2,330,1710,0,358,1749,3,6.950596,  1724.825849,    41.531022,   255.000000,     0.000000,     0.000000, 16320.000000,64,3.006388,    85.083470,     9.224070,   126.000000,     0.000000,     0.000000,  7059.000000,680
1853,872.000000,1502140.000000,588012.000000,1308.000000,1722.637614,674.325688,1.500000,1090.000000,44407.504587,21657.486238,-26253.082568,0.000000,0.000000,0.130839,5.330497,2.599677,-3.151313,0.000000,0.000000,8.061013,4.964369,0.513778,8.061013,2.228086,0.800925,11.000000,15.000000,2.000000,674,1723,2,663,1712,0,689,1734,3,1.462155,   371.137486,    19.264928,   255.000000,     0.000000,     0.000000,  1275.000000,5,2.952981,    52.912826,     7.274120,    62.000000,     0.000000,     0.000000,  2575.000000,285
1854,2392.000000,4147036.000000,880128.000000,3588.000000,1733.710702,367.946488,1.500000,2990.000000,87561.150501,196411.806020,40354.969899,0.000000,0.000000,0.093466,2.737137,6.139778,1.261485,0.000000,0.000000,8.970382,16.043765,1.422006,8.970382,4.005466,1.124520,19.000000,16.000000,2.000000,368,1734,2,356,1715,0,384,1752,3,10.553929,  2580.945647,    50.803008,   255.000000,     0.000000,     0.000000, 25245.000000,99,3.563127,   111.103499,    10.540564,   120.000000,     0.000000,     0.000000,  8523.000000,746
1855,2128.000000,3678880.000000,869704.000000,3192.000000,1728.796992,408.695488,1.500000,2660.000000,155290.676691,110328.300751,84752.451127,0.000000,0.000000,0.097182,5.673484,4.030801,3.096397,0.000000,0.000000,9.801468,14.224093,1.290676,9.801468,3.771484,1.088777,16.000000,18.000000,2.000000,409,1729,2,391,1715,0,425,1745,3,8.507988,  2098.137218,    45.805427,   255.000000,     0.000000,     0.000000, 18105.000000,71,3.809680,    81.929440,     9.051488,    76.000000,     0.000000,     0.000000,  8107.000000,715
1856,2600.000000,4497964.000000,1228696.000000,3900.000000,1729.986153,472.575384,1.500000,3250.000000,179419.224615,152819.501538,-85571.286153,0.000000,0.000000,0.090904,5.018468,4.274457,-2.393482,0.000000,0.000000,9.383830,16.567238,1.429243,9.383830,4.070287,1.126424,17.000000,19.000000,2.000000,473,1730,2,454,1715,0,491,1747,3,2.451923,   619.466714,    24.889088,   255.000000,     0.000000,     0.000000,  6375.000000,25,2.855384,    65.967535,     8.122040,    87.000000,     0.000000,     0.000000,  7424.000000,889
1857,2032.000000,3518396.000000,1318640.000000,3048.000000,1731.494094,648.937007,1.500000,2540.000000,68767.937007,123139.929133,-27768.755905,0.000000,0.000000,0.098689,2.671905,4.784471,-1.078925,0.000000,0.000000,7.555065,12.355436,1.146724,7.555065,3.515030,1.046693,17.000000,14.000000,2.000000,649,1731,2,635,1716,0,659,1748,3,5.772637,  1439.407660,    37.939526,   255.000000,     0.000000,     0.000000, 11730.000000,46,1.742125,    25.377092,     5.037568,    47.000000,     0.000000,     0.000000,  3540.000000,488
1858,896.000000,1546860.000000,283804.000000,1344.000000,1726.406250,316.745535,1.500000,1120.000000,29041.982142,9368.125000,1304.624999,0.000000,0.000000,0.129660,3.362138,1.084531,0.151034,0.000000,0.000000,4.576329,4.200089,0.469828,4.576329,2.049411,0.777403,8.000000,11.000000,2.000000,317,1726,2,306,1721,0,328,1734,3,5.976562,  1489.967047,    38.600091,   255.000000,     0.000000,     0.000000,  5355.000000,21,3.244419,    73.994940,     8.602031,    81.000000,     0.000000,     0.000000,  2907.000000,266
1859,48.000000,82776.000000,14464.000000,72.000000,1724.500000,301.333333,1.500000,60.000000,26.666666,92.000000,0.000000,0.000000,0.000000,0.343950,0.152867,0.527391,0.000000,0.000000,0.000000,1.024208,0.314596,0.027729,1.024208,0.560888,0.302678,3.000000,1.000000,2.000000,301,1725,2,300,1722,0,302,1727,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.083333,     0.120567,     0.347228,     2.000000,     0.000000,     0.000000,     4.000000,3
