Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,SXLmol_mean,SXLmol_var,SXLmol_stdev,SXLmol_max,SXLmol_min,SXLmol_median,SXLmol_muc,SXLmol_notempty,celnumber
3352,4.000000,6770.000000,1266.000000,0.000000,1692.500000,316.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,317,1693,0,316,1692,0,317,1693,0,2.750000,     2.250000,     1.500000,     4.000000,     1.000000,     2.000000,    11.000000,4,1832
3353,4.000000,6770.000000,2594.000000,0.000000,1692.500000,648.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,649,1693,0,648,1692,0,649,1693,0,1.250000,     0.916667,     0.957427,     2.000000,     0.000000,     1.000000,     5.000000,3,1837
3354,6.000000,10164.000000,2067.000000,0.000000,1694.000000,344.500000,0.000000,0.000000,1.500000,4.000000,0.000000,0.000000,0.000000,0.000000,0.137580,0.366881,0.000000,0.000000,0.000000,0.504461,0.050476,0.000000,0.504461,0.224668,-0.000000,1.000000,1.000000,0.000000,345,1694,0,344,1693,0,345,1695,0,19.166667,    73.766667,     8.588752,    32.000000,     5.000000,    19.000000,   115.000000,6,1810
3355,4.000000,6774.000000,2262.000000,0.000000,1693.500000,565.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,566,1694,0,565,1693,0,566,1694,0,1.000000,     0.666667,     0.816497,     2.000000,     0.000000,     1.000000,     4.000000,3,0
3356,11.000000,18652.000000,4839.000000,0.000000,1695.636364,439.909091,0.000000,0.000000,6.909091,12.545455,1.636364,0.000000,0.000000,0.000000,0.282421,0.512817,0.066889,0.000000,0.000000,0.795239,0.140356,0.000000,0.795239,0.374642,-0.000000,2.000000,1.000000,0.000000,440,1696,0,439,1694,0,441,1697,0,1.636364,     1.054545,     1.026911,     3.000000,     0.000000,     1.000000,    18.000000,10,1842
3357,16.000000,27159.000000,6502.000000,0.000000,1697.437500,406.375000,0.000000,0.000000,17.750000,23.937500,3.375000,0.000000,0.000000,0.000000,0.440256,0.593725,0.083711,0.000000,0.000000,1.033981,0.254383,0.000000,1.033981,0.504364,-0.000000,2.000000,2.000000,0.000000,406,1697,0,405,1695,0,408,1699,0,6.500000,     7.733333,     2.780887,    11.000000,     2.000000,     7.000000,   104.000000,16,0
3358,9.000000,15265.000000,3883.000000,0.000000,1696.111111,431.444444,0.000000,0.000000,10.222222,4.888889,3.555556,0.000000,0.000000,0.000000,0.546037,0.261148,0.189926,0.000000,0.000000,0.807185,0.106525,0.000000,0.807185,0.326381,-0.000000,1.000000,2.000000,0.000000,431,1696,0,430,1695,0,433,1697,0,6.111111,     7.361111,     2.713137,    11.000000,     3.000000,     5.000000,    55.000000,9,0
3359,6.000000,10182.000000,2781.000000,0.000000,1697.000000,463.500000,0.000000,0.000000,1.500000,4.000000,0.000000,0.000000,0.000000,0.000000,0.137580,0.366881,0.000000,0.000000,0.000000,0.504461,0.050476,0.000000,0.504461,0.224668,-0.000000,1.000000,1.000000,0.000000,464,1697,0,463,1696,0,464,1698,0,4.666667,     7.466667,     2.732520,     7.000000,     0.000000,     5.000000,    28.000000,5,1827
3360,7.000000,11879.000000,4340.000000,0.000000,1697.000000,620.000000,0.000000,0.000000,4.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,620,1697,0,619,1696,0,621,1698,0,7.857143,     5.142857,     2.267787,    12.000000,     6.000000,     7.000000,    55.000000,7,0
3361,1.000000,1698.000000,320.000000,0.000000,1698.000000,320.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,320,1698,0,320,1698,0,320,1698,0,2.250000,     0.000000,     0.000000,     5.000000,     5.000000,     5.000000,     5.000000,1,1832
3362,8.000000,13594.000000,4183.000000,0.000000,1699.250000,522.875000,0.000000,0.000000,4.875000,7.500000,-3.750000,0.000000,0.000000,0.000000,0.304688,0.468750,-0.234375,0.000000,0.000000,0.773438,0.087891,0.000000,0.773438,0.296464,-0.000000,2.000000,1.000000,0.000000,523,1699,0,522,1698,0,524,1701,0,11.000000,    33.142857,     5.756983,    17.000000,     4.000000,     8.000000,    88.000000,8,1820
3363,4.000000,6798.000000,1178.000000,0.000000,1699.500000,294.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,295,1700,0,294,1699,0,295,1700,0,1.250000,     0.916667,     0.957427,     2.000000,     0.000000,     1.000000,     5.000000,3,1836
3364,16.000000,27217.000000,6631.000000,0.000000,1701.062500,414.437500,0.000000,0.000000,17.937500,26.937500,-8.437500,0.000000,0.000000,0.000000,0.444906,0.668135,-0.209277,0.000000,0.000000,1.113041,0.253461,0.000000,1.113041,0.503449,-0.000000,2.000000,2.000000,0.000000,414,1701,0,413,1699,0,416,1703,0,1.375000,     0.650000,     0.806226,     3.000000,     0.000000,     1.000000,    22.000000,14,1844
3365,2.000000,3398.000000,977.000000,0.000000,1699.000000,488.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,1.000000,0.000000,489,1699,0,488,1699,0,489,1699,0,2.000000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     4.000000,2,0
3366,6.000000,10206.000000,1791.000000,0.000000,1701.000000,298.500000,0.000000,0.000000,1.500000,4.000000,0.000000,0.000000,0.000000,0.000000,0.137580,0.366881,0.000000,0.000000,0.000000,0.504461,0.050476,0.000000,0.504461,0.224668,-0.000000,1.000000,1.000000,0.000000,299,1701,0,298,1700,0,299,1702,0,2.166667,     1.366667,     1.169045,     3.000000,     0.000000,     2.000000,    13.000000,5,1836
3367,4.000000,6802.000000,2290.000000,0.000000,1700.500000,572.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,573,1701,0,572,1700,0,573,1701,0,19.500000,    37.666667,     6.137318,    24.000000,    11.000000,    19.000000,    78.000000,4,0
3368,10.000000,17020.000000,3405.000000,0.000000,1702.000000,340.500000,0.000000,0.000000,10.500000,6.000000,3.000000,0.000000,0.000000,0.000000,0.487367,0.278495,0.139248,0.000000,0.000000,0.765862,0.116339,0.000000,0.765862,0.341086,-0.000000,1.000000,2.000000,0.000000,341,1702,0,339,1701,0,342,1703,0,3.500000,     3.611111,     1.900292,     6.000000,     1.000000,     4.000000,    35.000000,10,0
3369,4.000000,6806.000000,2578.000000,0.000000,1701.500000,644.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,645,1702,0,644,1701,0,645,1702,0,3.750000,     1.583333,     1.258306,     5.000000,     2.000000,     4.000000,    15.000000,4,1837
3370,10.000000,17030.000000,5015.000000,0.000000,1703.000000,501.500000,0.000000,0.000000,10.500000,6.000000,3.000000,0.000000,0.000000,0.000000,0.487367,0.278495,0.139248,0.000000,0.000000,0.765862,0.116339,0.000000,0.765862,0.341086,-0.000000,1.000000,2.000000,0.000000,502,1703,0,500,1702,0,503,1704,0,36.600000,   180.488889,    13.434615,    59.000000,    20.000000,    31.000000,   366.000000,10,1838
3371,7.000000,11921.000000,4032.000000,0.000000,1703.000000,576.000000,0.000000,0.000000,4.000000,4.000000,-2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,-0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,576,1703,0,575,1702,0,577,1704,0,1.000000,     0.666667,     0.816497,     2.000000,     0.000000,     1.000000,     7.000000,5,0
3372,8.000000,13623.000000,4718.000000,0.000000,1702.875000,589.750000,0.000000,0.000000,7.500000,4.875000,3.750000,0.000000,0.000000,0.000000,0.468750,0.304688,0.234375,0.000000,0.000000,0.773438,0.087891,0.000000,0.773438,0.296464,-0.000000,1.000000,2.000000,0.000000,590,1703,0,588,1702,0,591,1704,0,1.125000,     0.125000,     0.353553,     2.000000,     1.000000,     1.000000,     9.000000,8,1825
3373,2.000000,3406.000000,769.000000,0.000000,1703.000000,384.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,1.000000,0.000000,385,1703,0,384,1703,0,385,1703,0,1.000000,     0.000000,     0.000000,     1.000000,     1.000000,     1.000000,     2.000000,2,1846
3374,3.000000,5117.000000,878.000000,0.000000,1705.666667,292.666667,0.000000,0.000000,0.666667,0.666667,-0.333333,0.000000,0.000000,0.000000,0.154080,0.154080,-0.077040,0.000000,0.000000,0.308161,0.017806,0.000000,0.308161,0.133437,-0.000000,1.000000,1.000000,0.000000,293,1706,0,292,1705,0,293,1706,0,3.666667,     0.333333,     0.577350,     4.000000,     3.000000,     4.000000,    11.000000,3,1836
3375,2.000000,3411.000000,770.000000,0.000000,1705.500000,385.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,1.000000,0.000000,0.000000,385,1706,0,385,1705,0,385,1706,0,2.000000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     4.000000,2,1846
3376,8.000000,13657.000000,4777.000000,0.000000,1707.125000,597.125000,0.000000,0.000000,4.875000,4.875000,-1.125000,0.000000,0.000000,0.000000,0.304688,0.304688,-0.070313,0.000000,0.000000,0.609375,0.087891,0.000000,0.609375,0.296464,-0.000000,1.000000,1.000000,0.000000,597,1707,0,596,1706,0,598,1708,0,12.250000,    43.357143,     6.584614,    21.000000,     1.000000,    10.000000,    98.000000,8,0
3377,4.000000,6826.000000,2506.000000,0.000000,1706.500000,626.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,627,1707,0,626,1706,0,627,1707,0,8.750000,     8.250000,     2.872281,    11.000000,     5.000000,     8.000000,    35.000000,4,0
3378,12.000000,20502.000000,3804.000000,0.000000,1708.500000,317.000000,0.000000,0.000000,8.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.291193,0.545988,0.000000,0.000000,0.000000,0.837181,0.158988,0.000000,0.837181,0.398733,-0.000000,2.000000,1.000000,0.000000,317,1709,0,316,1707,0,318,1710,0,3.000000,     1.272727,     1.128152,     4.000000,     1.000000,     3.000000,    36.000000,12,1843
3379,4.000000,6834.000000,1658.000000,0.000000,1708.500000,414.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,415,1709,0,414,1708,0,415,1709,0,2.750000,     2.250000,     1.500000,     4.000000,     1.000000,     2.000000,    11.000000,4,1844
3380,2.000000,3417.000000,1004.000000,0.000000,1708.500000,502.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,1.000000,0.000000,0.000000,502,1709,0,502,1708,0,502,1709,0,1.500000,     0.500000,     0.707107,     2.000000,     1.000000,     1.000000,     3.000000,2,1848
3381,4.000000,6834.000000,2210.000000,0.000000,1708.500000,552.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,553,1709,0,552,1708,0,553,1709,0,12.250000,    14.916667,     3.862210,    16.000000,     8.000000,    10.000000,    49.000000,4,1835
3382,9.000000,15396.000000,2950.000000,0.000000,1710.666667,327.777778,0.000000,0.000000,5.555556,8.000000,0.333333,0.000000,0.000000,0.000000,0.296759,0.427333,0.017806,0.000000,0.000000,0.724092,0.126498,0.000000,0.724092,0.355666,-0.000000,2.000000,1.000000,0.000000,328,1711,0,327,1709,0,329,1712,0,1.000000,     0.500000,     0.707107,     2.000000,     0.000000,     1.000000,     9.000000,7,1849
3383,20.000000,34222.000000,11261.000000,0.000000,1711.100000,563.050000,0.000000,0.000000,22.950000,53.800000,-7.100000,0.000000,0.000000,0.000000,0.422743,0.991004,-0.130783,0.000000,0.000000,1.413747,0.401836,0.000000,1.413747,0.633905,-0.000000,3.000000,2.000000,0.000000,563,1711,0,561,1709,0,565,1714,0,1.650000,     0.555263,     0.745160,     2.000000,     0.000000,     2.000000,    33.000000,17,1835
3384,4.000000,6842.000000,2586.000000,0.000000,1710.500000,646.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,647,1711,0,646,1710,0,647,1711,0,1.250000,     0.250000,     0.500000,     2.000000,     1.000000,     1.000000,     5.000000,4,1837
3385,2.000000,3422.000000,603.000000,0.000000,1711.000000,301.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,1.000000,0.000000,302,1711,0,301,1711,0,302,1711,0,2.000000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     4.000000,2,1843
3386,4.000000,6846.000000,1474.000000,0.000000,1711.500000,368.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,369,1712,0,368,1711,0,369,1712,0,2.000000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     8.000000,4,1841
3387,4.000000,6858.000000,1266.000000,0.000000,1714.500000,316.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,317,1715,0,316,1714,0,317,1715,0,1.500000,     0.333333,     0.577350,     2.000000,     1.000000,     1.000000,     6.000000,4,1843
3388,7.000000,12012.000000,2814.000000,0.000000,1716.000000,402.000000,0.000000,0.000000,4.000000,4.000000,-2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,-0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,402,1716,0,401,1715,0,403,1717,0,4.428571,     0.619048,     0.786796,     5.000000,     3.000000,     5.000000,    31.000000,7,0
3389,4.000000,6862.000000,2278.000000,0.000000,1715.500000,569.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,570,1716,0,569,1715,0,570,1716,0,4.500000,     1.666667,     1.290994,     6.000000,     3.000000,     4.000000,    18.000000,4,0
3390,4.000000,6870.000000,2418.000000,0.000000,1717.500000,604.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,605,1718,0,604,1717,0,605,1718,0,2.000000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     8.000000,4,1845
3391,4.000000,6874.000000,2310.000000,0.000000,1718.500000,577.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,578,1719,0,577,1718,0,578,1719,0,1.250000,     0.916667,     0.957427,     2.000000,     0.000000,     1.000000,     5.000000,3,1851
3392,2.000000,3439.000000,640.000000,0.000000,1719.500000,320.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,1.000000,0.000000,0.000000,320,1720,0,320,1719,0,320,1720,0,3.000000,     2.000000,     1.414214,     4.000000,     2.000000,     2.000000,     6.000000,2,0
3393,4.000000,6878.000000,1734.000000,0.000000,1719.500000,433.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,434,1720,0,433,1719,0,434,1720,0,7.250000,     6.250000,     2.500000,    10.000000,     4.000000,     7.000000,    29.000000,4,1852
3394,4.000000,6882.000000,2022.000000,0.000000,1720.500000,505.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,506,1721,0,505,1720,0,506,1721,0,0.750000,     0.250000,     0.500000,     1.000000,     0.000000,     1.000000,     3.000000,3,1848
3395,7.000000,12047.000000,4634.000000,0.000000,1721.000000,662.000000,0.000000,0.000000,4.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,662,1721,0,661,1720,0,663,1722,0,2.000000,     2.333333,     1.527525,     5.000000,     0.000000,     2.000000,    14.000000,6,0
3396,6.000000,10337.000000,2928.000000,0.000000,1722.833333,488.000000,0.000000,0.000000,4.000000,2.833333,2.000000,0.000000,0.000000,0.000000,0.366881,0.259874,0.183440,0.000000,0.000000,0.626755,0.061692,0.000000,0.626755,0.248379,-0.000000,1.000000,1.000000,0.000000,488,1723,0,487,1722,0,489,1724,0,4.500000,     2.300000,     1.516575,     7.000000,     3.000000,     4.000000,    27.000000,6,1857
3397,2.000000,3445.000000,1038.000000,0.000000,1722.500000,519.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,1.000000,0.000000,0.000000,519,1723,0,519,1722,0,519,1723,0,2.500000,     0.500000,     0.707107,     3.000000,     2.000000,     2.000000,     5.000000,2,1848
3398,9.000000,15521.000000,3502.000000,0.000000,1724.555556,389.111111,0.000000,0.000000,4.888889,10.222222,-3.555556,0.000000,0.000000,0.000000,0.261148,0.546037,-0.189926,0.000000,0.000000,0.807185,0.106525,0.000000,0.807185,0.326381,-0.000000,2.000000,1.000000,0.000000,389,1725,0,388,1723,0,390,1726,0,6.222222,     9.194444,     3.032234,    10.000000,     2.000000,     6.000000,    56.000000,9,0
3399,4.000000,6894.000000,2210.000000,0.000000,1723.500000,552.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,553,1724,0,552,1723,0,553,1724,0,3.500000,     4.333333,     2.081666,     6.000000,     1.000000,     3.000000,    14.000000,4,1835
