Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nDSX_mean,nDSX_var,nDSX_stdev,nDSX_max,nDSX_min,nDSX_median,nDSX_muc,nDSX_notempty,cDSX_mean,cDSX_var,cDSX_stdev,cDSX_max,cDSX_min,cDSX_median,cDSX_muc,cDSX_notempty
1534,1684.000000,2347684.000000,530220.000000,2526.000000,1394.111639,314.857482,1.500000,2105.000000,80581.795724,99143.011876,-63381.206651,0.000000,0.000000,0.105066,4.022050,4.948490,-3.163523,0.000000,0.000000,9.075606,10.837693,1.039649,9.075606,3.292065,1.013046,19.000000,13.000000,2.000000,315,1394,2,302,1375,0,328,1410,3,4.088480,  1026.456219,    32.038355,   255.000000,     0.000000,     0.000000,  6885.000000,27,2.249406,    28.872994,     5.373360,    53.000000,     0.000000,     0.000000,  3788.000000,641
1535,3760.000000,5244884.000000,2230008.000000,5640.000000,1394.915957,593.087234,1.500000,4700.000000,274899.387234,302161.442553,15211.565957,0.000000,0.000000,0.080386,4.701719,5.167993,0.260170,0.000000,0.000000,9.950098,25.024149,1.947815,9.950098,5.002414,1.248866,20.000000,18.000000,2.000000,593,1395,2,575,1375,0,611,1413,3,0.109309,    16.501217,     4.062169,   203.000000,     0.000000,     0.000000,   411.000000,4,2.623404,    94.558856,     9.724138,   164.000000,     0.000000,     0.000000,  9864.000000,817
1536,1780.000000,2472212.000000,907280.000000,2670.000000,1388.883146,509.707865,1.500000,2225.000000,58112.089888,81607.694382,-25040.764045,0.000000,0.000000,0.103142,2.693848,3.783012,-1.160792,0.000000,0.000000,6.580003,9.511463,0.912131,6.580003,3.084066,0.969808,15.000000,12.000000,2.000000,510,1389,2,498,1376,0,521,1404,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.629775,   135.322665,    11.632827,   174.000000,     0.000000,     0.000000,  4681.000000,345
1537,372.000000,513796.000000,308820.000000,558.000000,1381.172043,830.161290,1.500000,465.000000,3410.322581,2596.989247,369.677419,0.000000,0.000000,0.173805,1.274691,0.970688,0.138176,0.000000,0.000000,2.419184,1.608492,0.211735,2.419184,1.268264,0.596025,6.000000,7.000000,2.000000,830,1381,2,825,1376,0,837,1387,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.830645,     5.025150,     2.241685,    14.000000,     0.000000,     0.000000,   309.000000,78
1538,1016.000000,1410068.000000,170404.000000,1524.000000,1387.862205,167.720472,1.500000,1270.000000,18972.614173,27768.708661,6008.866142,0.000000,0.000000,0.124340,1.857529,2.718717,0.588303,0.000000,0.000000,4.700587,5.273008,0.584897,4.700587,2.296303,0.836295,11.000000,10.000000,2.000000,168,1388,2,159,1377,0,178,1399,3,1.003937,   255.247275,    15.976460,   255.000000,     0.000000,     0.000000,  1020.000000,4,1.029528,     6.840507,     2.615436,    25.000000,     0.000000,     0.000000,  1046.000000,364
1539,2044.000000,2836348.000000,1274200.000000,3066.000000,1387.645793,623.385519,1.500000,2555.000000,98388.211350,75491.553816,-3896.884540,0.000000,0.000000,0.098495,3.792875,2.910207,-0.150225,0.000000,0.000000,6.801577,11.675706,1.084975,6.801577,3.416973,1.027559,14.000000,16.000000,2.000000,623,1388,2,609,1377,0,639,1402,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.653620,   114.123722,    10.682870,   127.000000,     0.000000,     0.000000,  7468.000000,544
1540,1112.000000,1546036.000000,937536.000000,1668.000000,1390.320144,843.107914,1.500000,1390.000000,20323.050360,34402.028777,-3582.417266,0.000000,0.000000,0.120654,1.764070,2.986146,-0.310959,0.000000,0.000000,4.870870,5.744208,0.623911,4.870870,2.396708,0.854491,13.000000,11.000000,2.000000,843,1390,2,832,1377,0,851,1401,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.881295,   102.074105,    10.103173,    77.000000,     0.000000,     0.000000,  4316.000000,415
1541,632.000000,875332.000000,595164.000000,948.000000,1385.018987,941.715190,1.500000,790.000000,9600.734177,8219.772152,-548.582278,0.000000,0.000000,0.145659,1.770170,1.515550,-0.101147,0.000000,0.000000,3.431379,3.151146,0.389281,3.431379,1.775147,0.730165,8.000000,9.000000,2.000000,942,1385,2,934,1377,0,951,1393,3,0.376582,    84.501384,     9.192463,   231.000000,     0.000000,     0.000000,   238.000000,2,1.234177,     9.675660,     3.110572,    23.000000,     0.000000,     0.000000,   780.000000,223
1542,1192.000000,1658896.000000,349624.000000,1788.000000,1391.691275,293.308725,1.500000,1490.000000,26398.389262,38590.389262,-10270.389262,0.000000,0.000000,0.117892,2.088698,3.053356,-0.812616,0.000000,0.000000,5.259947,6.323404,0.674012,5.259947,2.514638,0.876777,14.000000,12.000000,2.000000,293,1392,2,281,1378,0,303,1402,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.802852,    88.210470,     9.392043,   128.000000,     0.000000,     0.000000,  3341.000000,404
1543,1916.000000,2665460.000000,710828.000000,2874.000000,1391.158664,370.995825,1.500000,2395.000000,115831.966597,58583.766180,17733.269311,0.000000,0.000000,0.100642,4.867445,2.461784,0.745180,0.000000,0.000000,7.429871,12.164932,1.150064,7.429871,3.487826,1.047709,13.000000,18.000000,2.000000,371,1391,2,355,1379,0,389,1404,3,2.528706,   638.758967,    25.273681,   255.000000,     0.000000,     0.000000,  4845.000000,19,2.718163,    67.439064,     8.212129,    75.000000,     0.000000,     0.000000,  5208.000000,632
1544,1624.000000,2252084.000000,784348.000000,2436.000000,1386.751232,482.972906,1.500000,2030.000000,82930.807882,36263.497537,6021.054187,0.000000,0.000000,0.106344,4.344447,1.899714,0.315421,0.000000,0.000000,6.350506,8.817750,0.867102,6.350506,2.969470,0.953579,10.000000,15.000000,2.000000,483,1387,2,468,1379,0,497,1397,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.101601,    47.508463,     6.892638,    63.000000,     0.000000,     0.000000,  3413.000000,342
1545,2680.000000,3763168.000000,1406376.000000,4020.000000,1404.167164,524.767164,1.500000,3350.000000,125350.710448,237805.110448,-70663.689552,0.000000,0.000000,0.089991,3.367289,6.388145,-1.898235,0.000000,0.000000,9.845425,18.785337,1.611506,9.845425,4.334205,1.172404,24.000000,17.000000,2.000000,525,1404,2,508,1380,0,538,1422,3,0.142910,    26.347990,     5.133029,   199.000000,     0.000000,     0.000000,   383.000000,3,1.365299,    20.651502,     4.544392,    39.000000,     0.000000,     0.000000,  3659.000000,529
1546,1952.000000,2726600.000000,900568.000000,2928.000000,1396.823770,461.356557,1.500000,2440.000000,82015.836066,89603.377049,36190.655738,0.000000,0.000000,0.100019,3.361950,3.672975,1.483508,0.000000,0.000000,7.134944,10.851190,1.014951,7.134944,3.294114,1.004959,15.000000,14.000000,2.000000,461,1397,2,448,1383,0,475,1412,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.891393,    35.125051,     5.926639,    56.000000,     0.000000,     0.000000,  3692.000000,497
1547,1996.000000,2787724.000000,1487300.000000,2994.000000,1396.655311,745.140281,1.500000,2495.000000,94296.721443,86922.853707,34412.513026,0.000000,0.000000,0.099279,3.752170,3.458756,1.369312,0.000000,0.000000,7.310205,11.818719,1.102275,7.310205,3.437836,1.032991,16.000000,15.000000,2.000000,745,1397,2,730,1383,0,758,1413,3,2.427355,   613.390710,    24.766726,   255.000000,     0.000000,     0.000000,  4845.000000,19,1.473447,    25.064457,     5.006442,    71.000000,     0.000000,     0.000000,  2941.000000,498
1548,2532.000000,3552504.000000,2083000.000000,3798.000000,1403.042654,822.669826,1.500000,3165.000000,143631.974724,130951.393365,11511.658768,0.000000,0.000000,0.091711,4.161976,3.794535,0.333569,0.000000,0.000000,8.048221,16.411193,1.438168,8.048221,4.051073,1.128764,18.000000,18.000000,2.000000,823,1403,2,805,1385,0,839,1418,3,4.129147,  1036.291888,    32.191488,   255.000000,     0.000000,     0.000000, 10455.000000,41,1.667062,    21.672988,     4.655426,    46.000000,     0.000000,     0.000000,  4221.000000,670
1549,1760.000000,2458840.000000,605104.000000,2640.000000,1397.068182,343.809091,1.500000,2200.000000,89991.854545,52055.818182,22802.909091,0.000000,0.000000,0.103531,4.234996,2.449735,1.073100,0.000000,0.000000,6.788262,9.915153,0.954879,6.788262,3.148834,0.984727,11.000000,15.000000,2.000000,344,1397,2,329,1386,0,357,1408,3,6.230114,  1550.745767,    39.379509,   255.000000,     0.000000,     0.000000, 10965.000000,43,2.265909,    47.896279,     6.920714,    63.000000,     0.000000,     0.000000,  3988.000000,546
1550,1556.000000,2173688.000000,1239644.000000,2334.000000,1396.971722,796.686375,1.500000,1945.000000,65438.951157,42218.755784,-13293.799486,0.000000,0.000000,0.107872,3.629306,2.341492,-0.737287,0.000000,0.000000,6.078669,8.598477,0.858053,6.078669,2.932316,0.950250,11.000000,14.000000,2.000000,797,1397,2,783,1386,0,809,1408,3,1.966581,   497.930715,    22.314361,   255.000000,     0.000000,     0.000000,  3060.000000,12,2.827763,    54.823049,     7.404259,    68.000000,     0.000000,     0.000000,  4400.000000,502
1551,1316.000000,1841192.000000,243928.000000,1974.000000,1399.082067,185.355623,1.500000,1645.000000,31269.568389,41579.136778,-2406.407295,0.000000,0.000000,0.114066,2.168273,2.883153,-0.166863,0.000000,0.000000,5.165492,6.799818,0.709906,5.165492,2.607646,0.892073,13.000000,13.000000,2.000000,185,1399,2,175,1387,0,198,1412,3,2.712766,   684.916673,    26.170913,   255.000000,     0.000000,     0.000000,  3570.000000,14,1.053951,    15.868570,     3.983537,    46.000000,     0.000000,     0.000000,  1387.000000,237
1552,1904.000000,2673484.000000,436972.000000,2856.000000,1404.140756,229.502101,1.500000,2380.000000,49867.991597,146038.277311,40161.436975,0.000000,0.000000,0.100853,2.113161,6.188387,1.701845,0.000000,0.000000,8.402401,11.018016,1.026760,8.402401,3.319340,1.008842,18.000000,12.000000,2.000000,230,1404,2,218,1387,0,239,1422,3,4.348739,  1082.076951,    32.894938,   255.000000,     0.000000,     0.000000,  8280.000000,33,2.471113,    50.926123,     7.136254,    75.000000,     0.000000,     0.000000,  4705.000000,494
1553,2324.000000,3254156.000000,1627160.000000,3486.000000,1400.239243,700.154905,1.500000,2905.000000,137256.234079,101694.981067,36101.872633,0.000000,0.000000,0.094369,4.458792,3.303579,1.172776,0.000000,0.000000,7.856741,14.087101,1.260263,7.856741,3.753279,1.080157,15.000000,17.000000,2.000000,700,1400,2,684,1387,0,717,1415,3,0.658348,   167.517317,    12.942848,   255.000000,     0.000000,     0.000000,  1530.000000,6,2.399312,    46.338975,     6.807274,    58.000000,     0.000000,     0.000000,  5576.000000,694
1554,4144.000000,5831160.000000,1675320.000000,6216.000000,1407.133205,404.276062,1.500000,5180.000000,384068.185328,389942.471042,96347.613900,0.000000,0.000000,0.077822,5.770082,5.858335,1.447487,0.000000,0.000000,11.706240,32.612806,2.467575,11.706240,5.710762,1.351316,28.000000,24.000000,2.000000,404,1407,2,380,1389,0,423,1435,3,1.534266,   387.220645,    19.677923,   255.000000,     0.000000,     0.000000,  6358.000000,26,2.394788,    54.602010,     7.389317,   104.000000,     0.000000,     0.000000,  9924.000000,1340
1555,1552.000000,2177568.000000,683436.000000,2328.000000,1403.072165,440.358247,1.500000,1940.000000,67476.814433,51663.917526,21031.876289,0.000000,0.000000,0.107964,3.755193,2.875180,1.170458,0.000000,0.000000,6.738337,10.142728,1.017765,6.738337,3.184765,1.005887,14.000000,15.000000,2.000000,440,1403,2,427,1389,0,455,1414,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.336340,    45.199504,     6.723058,    54.000000,     0.000000,     0.000000,  3626.000000,401
1556,2200.000000,3090072.000000,2035352.000000,3300.000000,1404.578182,925.160000,1.500000,2750.000000,92679.680000,131576.552727,-33871.520000,0.000000,0.000000,0.096110,3.239075,4.598487,-1.183780,0.000000,0.000000,7.933671,14.246774,1.296862,7.933671,3.774490,1.090514,19.000000,15.000000,2.000000,925,1405,2,910,1390,0,940,1424,3,2.781818,   701.944190,    26.494229,   255.000000,     0.000000,     0.000000,  6120.000000,24,1.114545,    14.764500,     3.842460,    52.000000,     0.000000,     0.000000,  2452.000000,588
1557,48.000000,66996.000000,7612.000000,72.000000,1395.750000,158.583333,1.500000,60.000000,11.666667,257.000000,35.000000,0.000000,0.000000,0.343951,0.066879,1.473256,0.200638,0.000000,0.000000,1.884086,0.588005,0.020044,1.884086,0.766815,0.271639,4.000000,1.000000,2.000000,159,1396,2,158,1392,0,159,1400,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.625000,     0.664894,     0.815410,     4.000000,     0.000000,     0.000000,    30.000000,24
1558,3024.000000,4272388.000000,627432.000000,4536.000000,1412.826720,207.484127,1.500000,3780.000000,173931.238095,219793.201058,23029.682540,0.000000,0.000000,0.086440,3.977424,5.026186,0.526638,0.000000,0.000000,9.090050,20.492198,1.704077,9.090050,4.526831,1.194436,19.000000,18.000000,2.000000,207,1413,2,189,1394,0,221,1429,3,2.529762,   638.900867,    25.276488,   255.000000,     0.000000,     0.000000,  7650.000000,30,1.853175,    30.597026,     5.531458,    88.000000,     0.000000,     0.000000,  5604.000000,707
1559,1628.000000,2293408.000000,1037800.000000,2442.000000,1408.727273,637.469287,1.500000,2035.000000,51309.464373,63050.909091,13520.363636,0.000000,0.000000,0.106257,2.679117,3.292195,0.705964,0.000000,0.000000,6.077568,8.956283,0.884250,6.077568,2.992705,0.959824,15.000000,13.000000,2.000000,637,1409,2,624,1394,0,649,1422,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.464373,   144.283303,    12.011798,    86.000000,     0.000000,     0.000000,  7268.000000,502
1560,1592.000000,2237792.000000,1075316.000000,2388.000000,1405.648241,675.449749,1.500000,1990.000000,49993.979899,53771.015075,10823.859296,0.000000,0.000000,0.107052,2.689430,2.892616,0.582270,0.000000,0.000000,5.689099,8.038021,0.796517,5.689099,2.835140,0.926968,11.000000,11.000000,2.000000,675,1406,2,664,1395,0,686,1417,3,0.149497,    33.547718,     5.792039,   231.000000,     0.000000,     0.000000,   238.000000,2,2.901382,    65.633889,     8.101474,    93.000000,     0.000000,     0.000000,  4619.000000,488
1561,1964.000000,2770920.000000,555680.000000,2946.000000,1410.855397,282.932790,1.500000,2455.000000,125803.128310,59042.932790,11428.912424,0.000000,0.000000,0.099815,5.114888,2.400560,0.464675,0.000000,0.000000,7.615263,12.812829,1.204037,7.615263,3.579501,1.063849,13.000000,20.000000,2.000000,283,1411,2,269,1398,0,303,1423,3,4.674134,  1170.652800,    34.214804,   255.000000,     0.000000,     0.000000,  9180.000000,36,4.253564,   144.848561,    12.035305,   110.000000,     0.000000,     0.000000,  8354.000000,725
1562,1972.000000,2780256.000000,963708.000000,2958.000000,1409.866126,488.695740,1.500000,2465.000000,87161.444219,77724.657201,-10824.324544,0.000000,0.000000,0.099680,3.524644,3.143038,-0.437715,0.000000,0.000000,6.767361,11.551127,1.085165,6.767361,3.398695,1.027618,14.000000,15.000000,2.000000,489,1410,2,476,1398,0,504,1424,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.932556,    11.935074,     3.454718,    69.000000,     0.000000,     0.000000,  1839.000000,391
1563,1904.000000,2686708.000000,1387680.000000,2856.000000,1411.086134,728.823529,1.500000,2380.000000,102452.705882,59557.873950,16320.941176,0.000000,0.000000,0.100853,4.341444,2.523771,0.691602,0.000000,0.000000,6.966067,11.170872,1.056785,6.966067,3.342285,1.018581,13.000000,16.000000,2.000000,729,1411,2,713,1398,0,745,1421,3,4.142857,  1035.985887,    32.186735,   255.000000,     0.000000,     0.000000,  7888.000000,32,3.728992,    95.735239,     9.784439,    95.000000,     0.000000,     0.000000,  7100.000000,838
1564,2536.000000,3587480.000000,1947336.000000,3804.000000,1414.621451,767.876972,1.500000,3170.000000,109833.615142,175972.593060,-31746.107256,0.000000,0.000000,0.091663,3.175920,5.088378,-0.917962,0.000000,0.000000,8.355961,16.075159,1.404058,8.355961,4.009384,1.119769,21.000000,14.000000,2.000000,768,1415,2,754,1398,0,782,1436,3,1.910489,   483.715456,    21.993532,   255.000000,     0.000000,     0.000000,  4845.000000,19,2.499606,    69.174753,     8.317136,   114.000000,     0.000000,     0.000000,  6339.000000,792
1565,1664.000000,2347932.000000,422496.000000,2496.000000,1411.016827,253.903846,1.500000,2080.000000,81240.615385,44387.528846,-9745.307692,0.000000,0.000000,0.105485,4.120046,2.251075,-0.494225,0.000000,0.000000,6.476606,9.702333,0.952562,6.476606,3.114857,0.983930,11.000000,12.000000,2.000000,254,1411,2,242,1400,0,266,1421,3,1.225962,   311.304293,    17.643817,   255.000000,     0.000000,     0.000000,  2040.000000,8,2.590144,    54.305760,     7.369244,    66.000000,     0.000000,     0.000000,  4310.000000,679
1566,1316.000000,1858828.000000,419760.000000,1974.000000,1412.483283,318.966565,1.500000,1645.000000,60082.528875,56704.632219,-42210.735562,0.000000,0.000000,0.114066,4.166202,3.931974,-2.926948,0.000000,0.000000,8.212243,8.738104,0.891358,8.212243,2.956028,0.962389,16.000000,16.000000,2.000000,319,1412,2,306,1400,0,335,1428,3,0.775076,   197.193477,    14.042559,   255.000000,     0.000000,     0.000000,  1020.000000,4,3.279635,   103.804634,    10.188456,   131.000000,     0.000000,     0.000000,  4316.000000,457
1567,1940.000000,2740836.000000,1661796.000000,2910.000000,1412.802062,856.595876,1.500000,2425.000000,81019.167010,96363.991753,-8067.183505,0.000000,0.000000,0.100225,3.348514,3.982714,-0.333416,0.000000,0.000000,7.431453,13.959781,1.325477,7.431453,3.736279,1.098476,19.000000,14.000000,2.000000,857,1413,2,843,1400,0,870,1432,3,0.920103,   233.900266,    15.293798,   255.000000,     0.000000,     0.000000,  1785.000000,7,2.436598,    48.480248,     6.962776,    63.000000,     0.000000,     0.000000,  4727.000000,543
1568,1476.000000,2088540.000000,252188.000000,2214.000000,1415.000000,170.859079,1.500000,1845.000000,36122.688347,66592.000000,13676.000000,0.000000,0.000000,0.109786,2.149471,3.962539,0.813787,0.000000,0.000000,6.221797,8.526129,0.862383,6.221797,2.919954,0.951846,15.000000,12.000000,2.000000,171,1415,2,161,1401,0,183,1430,3,2.245935,   568.054051,    23.833885,   255.000000,     0.000000,     0.000000,  3315.000000,13,0.853659,     6.322976,     2.514553,    29.000000,     0.000000,     0.000000,  1260.000000,453
