Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nDSX_mean,nDSX_var,nDSX_stdev,nDSX_max,nDSX_min,nDSX_median,nDSX_muc,nDSX_notempty,cDSX_mean,cDSX_var,cDSX_stdev,cDSX_max,cDSX_min,cDSX_median,cDSX_muc,cDSX_notempty
1539,2044.000000,2836348.000000,1274200.000000,3066.000000,1387.645792,623.385518,1.500000,2555.000000,98388.211350,75491.553816,-3896.884540,0.000000,0.000000,0.098495,3.792875,2.910206,-0.150225,0.000000,0.000000,6.801577,11.675706,1.084975,6.801577,3.416973,1.027558,14.000000,16.000000,2.000000,623,1388,2,609,1377,0,639,1402,3,10.728962,  2622.057682,    51.206031,   255.000000,     0.000000,     0.000000, 21930.000000,86,3.699608,   114.764346,    10.712812,   127.000000,     0.000000,     0.000000,  7562.000000,568
1540,1112.000000,1546036.000000,937536.000000,1668.000000,1390.320143,843.107913,1.500000,1390.000000,20323.050359,34402.028776,-3582.417266,0.000000,0.000000,0.120654,1.764070,2.986145,-0.310958,0.000000,0.000000,4.870869,5.744207,0.623910,4.870869,2.396707,0.854491,13.000000,11.000000,2.000000,843,1390,2,832,1377,0,851,1401,3,8.255395,  2038.807801,    45.153159,   255.000000,     0.000000,     0.000000,  9180.000000,36,4.392086,   111.950540,    10.580668,    78.000000,     0.000000,     0.000000,  4884.000000,416
1541,632.000000,875332.000000,595164.000000,948.000000,1385.018987,941.715189,1.500000,790.000000,9600.734177,8219.772151,-548.582278,0.000000,0.000000,0.145659,1.770170,1.515550,-0.101146,0.000000,0.000000,3.431379,3.151146,0.389281,3.431379,1.775146,0.730165,8.000000,9.000000,2.000000,942,1385,2,934,1377,0,951,1393,3,4.034810,  1014.201638,    31.846532,   255.000000,     0.000000,     0.000000,  2550.000000,10,2.580696,    35.600450,     5.966611,    55.000000,     0.000000,     0.000000,  1631.000000,225
1542,1192.000000,1658896.000000,349624.000000,1788.000000,1391.691275,293.308724,1.500000,1490.000000,26398.389261,38590.389261,-10270.389261,0.000000,0.000000,0.117892,2.088698,3.053356,-0.812615,0.000000,0.000000,5.259946,6.323403,0.674012,5.259946,2.514637,0.876777,14.000000,12.000000,2.000000,293,1392,2,281,1378,0,303,1402,3,7.915268,  1957.384082,    44.242333,   255.000000,     0.000000,     0.000000,  9435.000000,37,3.491610,   116.871466,    10.810710,   142.000000,     0.000000,     0.000000,  4162.000000,411
1543,1916.000000,2665460.000000,710828.000000,2874.000000,1391.158663,370.995824,1.500000,2395.000000,115831.966597,58583.766179,17733.269311,0.000000,0.000000,0.100641,4.867445,2.461784,0.745180,0.000000,0.000000,7.429871,12.164931,1.150064,7.429871,3.487826,1.047708,13.000000,18.000000,2.000000,371,1391,2,355,1379,0,389,1404,3,5.589770,  1394.873921,    37.348010,   255.000000,     0.000000,     0.000000, 10710.000000,42,3.403444,    84.701377,     9.203335,    77.000000,     0.000000,     0.000000,  6521.000000,633
1544,1624.000000,2252084.000000,784348.000000,2436.000000,1386.751231,482.972906,1.500000,2030.000000,82930.807881,36263.497536,6021.054187,0.000000,0.000000,0.106344,4.344447,1.899714,0.315421,0.000000,0.000000,6.350506,8.817750,0.867102,6.350506,2.969469,0.953579,10.000000,15.000000,2.000000,483,1387,2,468,1379,0,497,1397,3,1.413177,   358.583954,    18.936313,   255.000000,     0.000000,     0.000000,  2295.000000,9,2.171798,    47.419019,     6.886146,    63.000000,     0.000000,     0.000000,  3527.000000,392
1545,2680.000000,3763168.000000,1406376.000000,4020.000000,1404.167164,524.767164,1.500000,3350.000000,125350.710447,237805.110447,-70663.689552,0.000000,0.000000,0.089990,3.367289,6.388145,-1.898234,0.000000,0.000000,9.845425,18.785337,1.611505,9.845425,4.334205,1.172403,24.000000,17.000000,2.000000,525,1404,2,508,1380,0,538,1422,3,3.520522,   885.669604,    29.760201,   255.000000,     0.000000,     0.000000,  9435.000000,37,1.426865,    20.623988,     4.541364,    39.000000,     0.000000,     0.000000,  3824.000000,619
1546,1952.000000,2726600.000000,900568.000000,2928.000000,1396.823770,461.356557,1.500000,2440.000000,82015.836065,89603.377049,36190.655737,0.000000,0.000000,0.100019,3.361950,3.672974,1.483508,0.000000,0.000000,7.134944,10.851189,1.014951,7.134944,3.294114,1.004959,15.000000,14.000000,2.000000,461,1397,2,448,1383,0,475,1412,3,2.482069,   627.088350,    25.041732,   255.000000,     0.000000,     0.000000,  4845.000000,19,1.806352,    33.449923,     5.783590,    56.000000,     0.000000,     0.000000,  3526.000000,522
1547,1996.000000,2787724.000000,1487300.000000,2994.000000,1396.655310,745.140280,1.500000,2495.000000,94296.721442,86922.853707,34412.513026,0.000000,0.000000,0.099278,3.752170,3.458756,1.369311,0.000000,0.000000,7.310205,11.818719,1.102275,7.310205,3.437836,1.032991,16.000000,15.000000,2.000000,745,1397,2,730,1383,0,758,1413,3,2.810621,   709.164117,    26.630135,   255.000000,     0.000000,     0.000000,  5610.000000,22,2.529058,    59.926473,     7.741219,    88.000000,     0.000000,     0.000000,  5048.000000,524
1548,2532.000000,3552504.000000,2083000.000000,3798.000000,1403.042654,822.669826,1.500000,3165.000000,143631.974723,130951.393364,11511.658767,0.000000,0.000000,0.091711,4.161975,3.794534,0.333569,0.000000,0.000000,8.048221,16.411192,1.438167,8.048221,4.051073,1.128764,18.000000,18.000000,2.000000,823,1403,2,805,1385,0,839,1418,3,2.618483,   661.117919,    25.712213,   255.000000,     0.000000,     0.000000,  6630.000000,26,2.569510,    40.239733,     6.343479,    48.000000,     0.000000,     0.000000,  6506.000000,714
1549,1760.000000,2458840.000000,605104.000000,2640.000000,1397.068181,343.809090,1.500000,2200.000000,89991.854545,52055.818181,22802.909090,0.000000,0.000000,0.103531,4.234995,2.449734,1.073099,0.000000,0.000000,6.788261,9.915153,0.954878,6.788261,3.148833,0.984727,11.000000,15.000000,2.000000,344,1397,2,329,1386,0,357,1408,3,9.997159,  2450.724835,    49.504796,   255.000000,     0.000000,     0.000000, 17595.000000,69,3.221022,    67.337704,     8.205955,    65.000000,     0.000000,     0.000000,  5669.000000,564
1550,1556.000000,2173688.000000,1239644.000000,2334.000000,1396.971722,796.686375,1.500000,1945.000000,65438.951156,42218.755784,-13293.799485,0.000000,0.000000,0.107871,3.629305,2.341491,-0.737286,0.000000,0.000000,6.078668,8.598476,0.858053,6.078668,2.932315,0.950250,11.000000,14.000000,2.000000,797,1397,2,783,1386,0,809,1408,3,5.899742,  1470.572578,    38.348045,   255.000000,     0.000000,     0.000000,  9180.000000,36,3.737789,    75.622519,     8.696120,    74.000000,     0.000000,     0.000000,  5816.000000,509
1551,1316.000000,1841192.000000,243928.000000,1974.000000,1399.082066,185.355623,1.500000,1645.000000,31269.568389,41579.136778,-2406.407294,0.000000,0.000000,0.114066,2.168273,2.883152,-0.166863,0.000000,0.000000,5.165492,6.799817,0.709906,5.165492,2.607646,0.892072,13.000000,13.000000,2.000000,185,1399,2,175,1387,0,198,1412,3,7.363221,  1824.791163,    42.717574,   255.000000,     0.000000,     0.000000,  9690.000000,38,1.555471,    20.954335,     4.577590,    46.000000,     0.000000,     0.000000,  2047.000000,290
1552,1904.000000,2673484.000000,436972.000000,2856.000000,1404.140756,229.502100,1.500000,2380.000000,49867.991596,146038.277310,40161.436974,0.000000,0.000000,0.100852,2.113161,6.188386,1.701844,0.000000,0.000000,8.402400,11.018016,1.026759,8.402400,3.319339,1.008841,18.000000,12.000000,2.000000,230,1404,2,218,1387,0,239,1422,3,5.223214,  1305.323244,    36.129257,   255.000000,     0.000000,     0.000000,  9945.000000,39,4.092436,   129.976737,    11.400734,   121.000000,     0.000000,     0.000000,  7792.000000,542
1553,2324.000000,3254156.000000,1627160.000000,3486.000000,1400.239242,700.154905,1.500000,2905.000000,137256.234079,101694.981067,36101.872633,0.000000,0.000000,0.094369,4.458792,3.303578,1.172775,0.000000,0.000000,7.856740,14.087100,1.260263,7.856740,3.753278,1.080157,15.000000,17.000000,2.000000,700,1400,2,684,1387,0,717,1415,3,3.950086,   992.095656,    31.497550,   255.000000,     0.000000,     0.000000,  9180.000000,36,3.774526,    85.430844,     9.242880,    70.000000,     0.000000,     0.000000,  8772.000000,705
1554,4144.000000,5831160.000000,1675320.000000,6216.000000,1407.133204,404.276061,1.500000,5180.000000,384068.185328,389942.471042,96347.613899,0.000000,0.000000,0.077822,5.770082,5.858335,1.447486,0.000000,0.000000,11.706239,32.612806,2.467574,11.706239,5.710762,1.351315,28.000000,24.000000,2.000000,404,1407,2,380,1389,0,423,1435,3,6.153474,  1531.640451,    39.136178,   255.000000,     0.000000,     0.000000, 25500.000000,100,3.202220,    79.686347,     8.926721,   116.000000,     0.000000,     0.000000, 13270.000000,1377
1555,1552.000000,2177568.000000,683436.000000,2328.000000,1403.072164,440.358247,1.500000,1940.000000,67476.814432,51663.917525,21031.876288,0.000000,0.000000,0.107964,3.755193,2.875180,1.170457,0.000000,0.000000,6.738337,10.142727,1.017765,6.738337,3.184764,1.005887,14.000000,15.000000,2.000000,440,1403,2,427,1389,0,455,1414,3,9.365335,  2301.934142,    47.978475,   255.000000,     0.000000,     0.000000, 14535.000000,57,2.424613,    47.584255,     6.898134,    54.000000,     0.000000,     0.000000,  3763.000000,409
1556,2200.000000,3090072.000000,2035352.000000,3300.000000,1404.578181,925.159999,1.500000,2750.000000,92679.679999,131576.552727,-33871.519999,0.000000,0.000000,0.096110,3.239074,4.598486,-1.183780,0.000000,0.000000,7.933671,14.246774,1.296862,7.933671,3.774489,1.090514,19.000000,15.000000,2.000000,925,1405,2,910,1390,0,940,1424,3,6.375000,  1585.705150,    39.820913,   255.000000,     0.000000,     0.000000, 14025.000000,55,2.429545,    43.971386,     6.631092,    59.000000,     0.000000,     0.000000,  5345.000000,595
1557,48.000000,66996.000000,7612.000000,72.000000,1395.750000,158.583333,1.500000,60.000000,11.666666,257.000000,35.000000,0.000000,0.000000,0.343950,0.066879,1.473255,0.200637,0.000000,0.000000,1.884085,0.588005,0.020043,1.884085,0.766815,0.271639,4.000000,1.000000,2.000000,159,1396,2,158,1392,0,159,1400,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.770833,     3.116578,     1.765383,    12.000000,     0.000000,     0.000000,    37.000000,24
1558,3024.000000,4272388.000000,627432.000000,4536.000000,1412.826719,207.484126,1.500000,3780.000000,173931.238095,219793.201058,23029.682539,0.000000,0.000000,0.086440,3.977423,5.026185,0.526638,0.000000,0.000000,9.090049,20.492197,1.704076,9.090049,4.526830,1.194436,19.000000,18.000000,2.000000,207,1413,2,189,1394,0,221,1429,3,11.215277,  2735.017814,    52.297397,   255.000000,     0.000000,     0.000000, 33915.000000,133,2.274140,    38.232132,     6.183213,    88.000000,     0.000000,     0.000000,  6877.000000,766
1559,1628.000000,2293408.000000,1037800.000000,2442.000000,1408.727272,637.469287,1.500000,2035.000000,51309.464373,63050.909090,13520.363636,0.000000,0.000000,0.106257,2.679116,3.292194,0.705963,0.000000,0.000000,6.077568,8.956282,0.884250,6.077568,2.992704,0.959824,15.000000,13.000000,2.000000,637,1409,2,624,1394,0,649,1422,3,7.675061,  1899.400803,    43.582115,   255.000000,     0.000000,     0.000000, 12495.000000,49,4.596437,   146.146195,    12.089094,    86.000000,     0.000000,     0.000000,  7483.000000,513
1560,1592.000000,2237792.000000,1075316.000000,2388.000000,1405.648241,675.449748,1.500000,1990.000000,49993.979899,53771.015075,10823.859296,0.000000,0.000000,0.107052,2.689430,2.892616,0.582270,0.000000,0.000000,5.689098,8.038021,0.796516,5.689098,2.835140,0.926968,11.000000,11.000000,2.000000,675,1406,2,664,1395,0,686,1417,3,8.649497,  2132.147341,    46.175181,   255.000000,     0.000000,     0.000000, 13770.000000,54,3.555276,    83.582109,     9.142325,    93.000000,     0.000000,     0.000000,  5660.000000,533
1561,1964.000000,2770920.000000,555680.000000,2946.000000,1410.855397,282.932790,1.500000,2455.000000,125803.128309,59042.932790,11428.912423,0.000000,0.000000,0.099815,5.114888,2.400560,0.464675,0.000000,0.000000,7.615263,12.812828,1.204036,7.615263,3.579501,1.063848,13.000000,20.000000,2.000000,283,1411,2,269,1398,0,303,1423,3,12.724032,  3084.297720,    55.536453,   255.000000,     0.000000,     0.000000, 24990.000000,98,4.832993,   159.605309,    12.633499,   112.000000,     0.000000,     0.000000,  9492.000000,738
1562,1972.000000,2780256.000000,963708.000000,2958.000000,1409.866125,488.695740,1.500000,2465.000000,87161.444219,77724.657200,-10824.324543,0.000000,0.000000,0.099679,3.524643,3.143037,-0.437715,0.000000,0.000000,6.767361,11.551127,1.085164,6.767361,3.398694,1.027618,14.000000,15.000000,2.000000,489,1410,2,476,1398,0,504,1424,3,2.068965,   523.571091,    22.881675,   255.000000,     0.000000,     0.000000,  4080.000000,16,0.998985,    11.994925,     3.463369,    69.000000,     0.000000,     0.000000,  1970.000000,451
1563,1904.000000,2686708.000000,1387680.000000,2856.000000,1411.086134,728.823529,1.500000,2380.000000,102452.705882,59557.873949,16320.941176,0.000000,0.000000,0.100852,4.341443,2.523770,0.691601,0.000000,0.000000,6.966067,11.170872,1.056785,6.966067,3.342285,1.018580,13.000000,16.000000,2.000000,729,1411,2,713,1398,0,745,1421,3,13.258928,  3206.911901,    56.629602,   255.000000,     0.000000,     0.000000, 25245.000000,99,5.554621,   167.414776,    12.938886,    96.000000,     0.000000,     0.000000, 10576.000000,851
1564,2536.000000,3587480.000000,1947336.000000,3804.000000,1414.621451,767.876971,1.500000,3170.000000,109833.615141,175972.593059,-31746.107255,0.000000,0.000000,0.091662,3.175920,5.088378,-0.917962,0.000000,0.000000,8.355961,16.075158,1.404058,8.355961,4.009383,1.119768,21.000000,14.000000,2.000000,768,1415,2,754,1398,0,782,1436,3,5.530362,  1380.201839,    37.151067,   255.000000,     0.000000,     0.000000, 14025.000000,55,3.671135,   100.660247,    10.032958,   114.000000,     0.000000,     0.000000,  9310.000000,805
1565,1664.000000,2347932.000000,422496.000000,2496.000000,1411.016826,253.903846,1.500000,2080.000000,81240.615384,44387.528846,-9745.307692,0.000000,0.000000,0.105485,4.120046,2.251074,-0.494224,0.000000,0.000000,6.476606,9.702333,0.952561,6.476606,3.114856,0.983930,11.000000,12.000000,2.000000,254,1411,2,242,1400,0,266,1421,3,7.049278,  1748.924810,    41.820148,   255.000000,     0.000000,     0.000000, 11730.000000,46,3.664663,    76.971065,     8.773315,    71.000000,     0.000000,     0.000000,  6098.000000,695
1566,1316.000000,1858828.000000,419760.000000,1974.000000,1412.483282,318.966565,1.500000,1645.000000,60082.528875,56704.632218,-42210.735562,0.000000,0.000000,0.114066,4.166202,3.931974,-2.926948,0.000000,0.000000,8.212243,8.738104,0.891358,8.212243,2.956028,0.962389,16.000000,16.000000,2.000000,319,1412,2,306,1400,0,335,1428,3,6.394376,  1590.886934,    39.885924,   255.000000,     0.000000,     0.000000,  8415.000000,33,4.667933,   166.833373,    12.916399,   137.000000,     0.000000,     0.000000,  6143.000000,459
1567,1940.000000,2740836.000000,1661796.000000,2910.000000,1412.802061,856.595876,1.500000,2425.000000,81019.167010,96363.991752,-8067.183505,0.000000,0.000000,0.100225,3.348514,3.982714,-0.333415,0.000000,0.000000,7.431453,13.959780,1.325476,7.431453,3.736279,1.098476,19.000000,14.000000,2.000000,857,1413,2,843,1400,0,870,1432,3,5.652061,  1410.056803,    37.550723,   255.000000,     0.000000,     0.000000, 10965.000000,43,2.880927,    55.436562,     7.445573,    63.000000,     0.000000,     0.000000,  5589.000000,581
1568,1476.000000,2088540.000000,252188.000000,2214.000000,1415.000000,170.859078,1.500000,1845.000000,36122.688346,66592.000000,13675.999999,0.000000,0.000000,0.109786,2.149470,3.962539,0.813786,0.000000,0.000000,6.221796,8.526128,0.862383,6.221796,2.919953,0.951846,15.000000,12.000000,2.000000,171,1415,2,161,1401,0,183,1430,3,3.628048,   912.607999,    30.209402,   255.000000,     0.000000,     0.000000,  5355.000000,21,1.450542,    15.767721,     3.970859,    37.000000,     0.000000,     0.000000,  2141.000000,476
1569,1480.000000,2092576.000000,543776.000000,2220.000000,1413.902702,367.416216,1.500000,1850.000000,60119.610810,43873.989189,18243.935135,0.000000,0.000000,0.109687,3.564515,2.601306,1.081690,0.000000,0.000000,6.275509,8.778655,0.888723,6.275509,2.962879,0.961440,14.000000,13.000000,2.000000,367,1414,2,354,1403,0,380,1428,3,9.820945,  2409.518289,    49.086844,   255.000000,     0.000000,     0.000000, 14535.000000,57,3.624324,    87.557217,     9.357201,    74.000000,     0.000000,     0.000000,  5364.000000,502
1570,2272.000000,3219016.000000,1245832.000000,3408.000000,1416.820422,548.341549,1.500000,2840.000000,144894.957746,108078.732394,-36248.647887,0.000000,0.000000,0.095083,4.851121,3.618504,-1.213614,0.000000,0.000000,8.564710,16.886272,1.529040,8.564710,4.109290,1.152054,19.000000,22.000000,2.000000,548,1417,2,533,1403,0,570,1436,3,2.581426,   651.886805,    25.532074,   255.000000,     0.000000,     0.000000,  5865.000000,23,3.119718,   110.489404,    10.511394,   105.000000,     0.000000,     0.000000,  7088.000000,531
1571,1216.000000,1720576.000000,745840.000000,1824.000000,1414.947368,613.355263,1.500000,1520.000000,27726.526315,37788.631578,-12181.263157,0.000000,0.000000,0.117111,2.136243,2.911497,-0.938528,0.000000,0.000000,5.164851,5.929977,0.625237,5.164851,2.435154,0.855096,12.000000,11.000000,2.000000,613,1415,2,605,1403,0,624,1426,3,11.953125,  2907.560763,    53.921802,   255.000000,     0.000000,     0.000000, 14535.000000,57,4.040296,   158.998374,    12.609455,   107.000000,     0.000000,     0.000000,  4913.000000,325
1572,6060.000000,8627148.000000,5399172.000000,9090.000000,1423.621782,890.952475,1.500000,7575.000000,1040570.312871,567721.124752,-45704.926732,0.000000,0.000000,0.068562,9.418345,5.138522,-0.413681,0.000000,0.000000,14.625429,49.223294,3.306436,14.625429,7.015931,1.489772,24.000000,26.000000,2.000000,891,1424,2,865,1403,0,916,1448,3,5.554455,  1385.762837,    37.225835,   255.000000,     0.000000,     0.000000, 33660.000000,132,2.495049,    54.921084,     7.410876,    95.000000,     0.000000,     0.000000, 15120.000000,1436
1573,3316.000000,4721888.000000,2638076.000000,4974.000000,1423.971049,795.559710,1.500000,4145.000000,309841.177322,180309.220747,-24586.267792,0.000000,0.000000,0.083824,6.265942,3.646407,-0.497210,0.000000,0.000000,9.996175,23.431865,1.894518,9.996175,4.840647,1.237370,17.000000,22.000000,2.000000,796,1424,2,776,1407,0,818,1440,3,10.227683,  2504.209079,    50.042073,   255.000000,     0.000000,     0.000000, 33915.000000,133,2.592882,    47.951249,     6.924684,    84.000000,     0.000000,     0.000000,  8598.000000,1005
