Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,DSXmol_mean,DSXmol_var,DSXmol_stdev,DSXmol_max,DSXmol_min,DSXmol_median,DSXmol_muc,DSXmol_notempty,celnumber
2799,5.000000,6306.000000,1279.000000,0.000000,1261.200000,255.800000,0.000000,0.000000,2.800000,2.800000,2.200000,0.000000,0.000000,0.000000,0.327490,0.327490,0.257314,0.000000,0.000000,0.654980,0.041039,0.000000,0.654980,0.202582,-0.000000,1.000000,1.000000,0.000000,256,1261,0,255,1260,0,257,1262,0,1.400000,     0.300000,     0.547723,     2.000000,     1.000000,     1.000000,     7.000000,5,1384
2800,4.000000,5042.000000,3214.000000,0.000000,1260.500000,803.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,804,1261,0,803,1260,0,804,1261,0,2.750000,     2.250000,     1.500000,     4.000000,     1.000000,     2.000000,    11.000000,4,1362
2801,4.000000,5042.000000,4066.000000,0.000000,1260.500000,1016.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1017,1261,0,1016,1260,0,1017,1261,0,3.000000,     0.666667,     0.816497,     4.000000,     2.000000,     3.000000,    12.000000,4,1389
2802,4.000000,5050.000000,706.000000,0.000000,1262.500000,176.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,177,1263,0,176,1262,0,177,1263,0,3.500000,     0.333333,     0.577350,     4.000000,     3.000000,     3.000000,    14.000000,4,1380
2803,4.000000,5050.000000,5466.000000,0.000000,1262.500000,1366.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1367,1263,0,1366,1262,0,1367,1263,0,2.000000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     8.000000,4,0
2804,5.000000,6317.000000,4341.000000,0.000000,1263.400000,868.200000,0.000000,0.000000,2.800000,1.200000,0.600000,0.000000,0.000000,0.000000,0.327490,0.140353,0.070176,0.000000,0.000000,0.467843,0.041039,0.000000,0.467843,0.202582,-0.000000,1.000000,1.000000,0.000000,868,1263,0,867,1263,0,869,1264,0,1.200000,     0.200000,     0.447214,     2.000000,     1.000000,     1.000000,     6.000000,5,1382
2805,4.000000,5058.000000,1226.000000,0.000000,1264.500000,306.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,307,1265,0,306,1264,0,307,1265,0,2.500000,     1.666667,     1.290994,     4.000000,     1.000000,     2.000000,    10.000000,4,1378
2806,4.000000,5062.000000,582.000000,0.000000,1265.500000,145.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,146,1266,0,145,1265,0,146,1266,0,2.500000,     0.333333,     0.577350,     3.000000,     2.000000,     2.000000,    10.000000,4,0
2807,7.000000,8860.000000,1961.000000,0.000000,1265.714286,280.142857,0.000000,0.000000,4.857143,3.428571,1.285714,0.000000,0.000000,0.000000,0.362730,0.256045,0.096017,0.000000,0.000000,0.618775,0.083656,0.000000,0.618775,0.289233,-0.000000,1.000000,1.000000,0.000000,280,1266,0,279,1265,0,281,1267,0,3.571429,     3.285714,     1.812654,     5.000000,     1.000000,     5.000000,    25.000000,7,0
2808,17.000000,21532.000000,12881.000000,0.000000,1266.588235,757.705882,0.000000,0.000000,39.529412,14.117647,-1.058824,0.000000,0.000000,0.000000,0.904319,0.322971,-0.024223,0.000000,0.000000,1.227290,0.291482,0.000000,1.227290,0.539891,-0.000000,2.000000,3.000000,0.000000,758,1267,0,755,1265,0,760,1268,0,3.176471,     2.904412,     1.704233,     6.000000,     0.000000,     3.000000,    54.000000,16,1381
2809,4.000000,5062.000000,3586.000000,0.000000,1265.500000,896.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,897,1266,0,896,1265,0,897,1266,0,3.500000,     0.333333,     0.577350,     4.000000,     3.000000,     3.000000,    14.000000,4,0
2810,7.000000,8877.000000,6375.000000,0.000000,1268.142857,910.714286,0.000000,0.000000,3.428571,4.857143,1.285714,0.000000,0.000000,0.000000,0.256045,0.362730,0.096017,0.000000,0.000000,0.618775,0.083656,0.000000,0.618775,0.289233,-0.000000,1.000000,1.000000,0.000000,911,1268,0,910,1267,0,912,1269,0,2.714286,     2.904762,     1.704336,     4.000000,     0.000000,     4.000000,    19.000000,6,1394
2811,7.000000,8883.000000,1190.000000,0.000000,1269.000000,170.000000,0.000000,0.000000,4.000000,4.000000,-2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,-0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,170,1269,0,169,1268,0,171,1270,0,1.142857,     0.476190,     0.690066,     2.000000,     0.000000,     1.000000,     8.000000,6,1380
2812,11.000000,13960.000000,9632.000000,0.000000,1269.090909,875.636364,0.000000,0.000000,12.545455,6.909091,-1.636364,0.000000,0.000000,0.000000,0.512817,0.282421,-0.066889,0.000000,0.000000,0.795239,0.140356,0.000000,0.795239,0.374642,-0.000000,1.000000,2.000000,0.000000,876,1269,0,874,1268,0,877,1270,0,2.090909,     1.890909,     1.375103,     3.000000,     0.000000,     3.000000,    23.000000,8,1382
2813,5.000000,6343.000000,4699.000000,0.000000,1268.600000,939.800000,0.000000,0.000000,2.800000,1.200000,0.600000,0.000000,0.000000,0.000000,0.327490,0.140353,0.070176,0.000000,0.000000,0.467843,0.041039,0.000000,0.467843,0.202582,-0.000000,1.000000,1.000000,0.000000,940,1269,0,939,1268,0,941,1269,0,2.800000,     0.700000,     0.836660,     4.000000,     2.000000,     3.000000,    14.000000,5,1401
2814,4.000000,5074.000000,3802.000000,0.000000,1268.500000,950.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,951,1269,0,950,1268,0,951,1269,0,5.750000,     4.916667,     2.217356,     8.000000,     3.000000,     5.000000,    23.000000,4,0
2815,4.000000,5078.000000,3014.000000,0.000000,1269.500000,753.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,754,1270,0,753,1269,0,754,1270,0,3.500000,     1.666667,     1.290994,     5.000000,     2.000000,     3.000000,    14.000000,4,0
2816,2.000000,2539.000000,2690.000000,0.000000,1269.500000,1345.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,1.000000,0.000000,0.000000,1345,1270,0,1345,1269,0,1345,1270,0,14.500000,     4.500000,     2.121320,    16.000000,    13.000000,    13.000000,    29.000000,2,0
2817,10.000000,12715.000000,9000.000000,0.000000,1271.500000,900.000000,0.000000,0.000000,6.000000,10.500000,-3.000000,0.000000,0.000000,0.000000,0.278495,0.487367,-0.139248,0.000000,0.000000,0.765862,0.116339,0.000000,0.765862,0.341086,-0.000000,2.000000,1.000000,0.000000,900,1272,0,899,1270,0,901,1273,0,9.200000,     6.844444,     2.616189,    13.000000,     5.000000,     9.000000,    92.000000,10,1394
2818,8.000000,10167.000000,10433.000000,0.000000,1270.875000,1304.125000,0.000000,0.000000,4.875000,4.875000,1.125000,0.000000,0.000000,0.000000,0.304688,0.304688,0.070313,0.000000,0.000000,0.609375,0.087891,0.000000,0.609375,0.296464,-0.000000,1.000000,1.000000,0.000000,1304,1271,0,1303,1270,0,1305,1272,0,1.375000,     0.267857,     0.517549,     2.000000,     1.000000,     1.000000,    11.000000,8,0
2819,4.000000,5086.000000,926.000000,0.000000,1271.500000,231.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,232,1272,0,231,1271,0,232,1272,0,2.000000,     0.666667,     0.816497,     3.000000,     1.000000,     2.000000,     8.000000,4,1391
2820,4.000000,5086.000000,2922.000000,0.000000,1271.500000,730.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,731,1272,0,730,1271,0,731,1272,0,5.250000,    10.250000,     3.201562,     8.000000,     2.000000,     3.000000,    21.000000,4,0
2821,8.000000,10178.000000,7845.000000,0.000000,1272.250000,980.625000,0.000000,0.000000,7.875000,3.500000,1.750000,0.000000,0.000000,0.000000,0.492188,0.218750,0.109375,0.000000,0.000000,0.710938,0.095703,0.000000,0.710938,0.309359,-0.000000,1.000000,2.000000,0.000000,981,1272,0,979,1271,0,982,1273,0,3.125000,     2.410714,     1.552648,     5.000000,     1.000000,     4.000000,    25.000000,8,1383
2822,7.000000,8904.000000,7028.000000,0.000000,1272.000000,1004.000000,0.000000,0.000000,4.000000,4.000000,-2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,-0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,1004,1272,0,1003,1271,0,1005,1273,0,1.857143,     1.809524,     1.345185,     4.000000,     0.000000,     2.000000,    13.000000,6,1389
2823,4.000000,5086.000000,4074.000000,0.000000,1271.500000,1018.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1019,1272,0,1018,1271,0,1019,1272,0,37.250000,     6.916667,     2.629956,    40.000000,    35.000000,    35.000000,   149.000000,4,0
2824,4.000000,5086.000000,5518.000000,0.000000,1271.500000,1379.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1380,1272,0,1379,1271,0,1380,1272,0,2.500000,     0.333333,     0.577350,     3.000000,     2.000000,     2.000000,    10.000000,4,0
2825,4.000000,5090.000000,3442.000000,0.000000,1272.500000,860.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,861,1273,0,860,1272,0,861,1273,0,3.000000,     0.666667,     0.816497,     4.000000,     2.000000,     3.000000,    12.000000,4,1410
2826,2.000000,2546.000000,383.000000,0.000000,1273.000000,191.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,1.000000,0.000000,192,1273,0,191,1273,0,192,1273,0,2.000000,     2.000000,     1.414214,     3.000000,     1.000000,     1.000000,     4.000000,2,1391
2827,6.000000,7653.000000,915.000000,0.000000,1275.500000,152.500000,0.000000,0.000000,5.500000,1.500000,1.500000,0.000000,0.000000,0.000000,0.504461,0.137580,0.137580,0.000000,0.000000,0.642041,0.050476,0.000000,0.642041,0.224668,-0.000000,1.000000,2.000000,0.000000,153,1276,0,151,1275,0,154,1276,0,4.000000,     1.200000,     1.095445,     5.000000,     2.000000,     4.000000,    24.000000,6,0
2828,4.000000,5102.000000,1378.000000,0.000000,1275.500000,344.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,345,1276,0,344,1275,0,345,1276,0,3.750000,     6.250000,     2.500000,     5.000000,     0.000000,     5.000000,    15.000000,3,1398
2829,8.000000,10216.000000,6066.000000,0.000000,1277.000000,758.250000,0.000000,0.000000,5.500000,8.000000,-3.000000,0.000000,0.000000,0.000000,0.343750,0.500000,-0.187500,0.000000,0.000000,0.843750,0.136719,0.000000,0.843750,0.369755,-0.000000,2.000000,1.000000,0.000000,758,1277,0,757,1275,0,759,1278,0,7.000000,    14.571429,     3.817254,    10.000000,     1.000000,     8.000000,    56.000000,8,1409
2830,2.000000,2550.000000,1727.000000,0.000000,1275.000000,863.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,1.000000,0.000000,864,1275,0,863,1275,0,864,1275,0,2.000000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     4.000000,2,1410
2831,25.000000,31954.000000,5958.000000,0.000000,1278.160000,238.320000,0.000000,0.000000,87.440000,39.360000,-30.280000,0.000000,0.000000,0.000000,1.196162,0.538437,-0.414225,0.000000,0.000000,1.734600,0.472476,0.000000,1.734600,0.687369,-0.000000,2.000000,3.000000,0.000000,238,1278,0,235,1276,0,241,1280,0,1.240000,     0.356667,     0.597216,     2.000000,     0.000000,     1.000000,    31.000000,23,1391
2832,4.000000,5106.000000,5494.000000,0.000000,1276.500000,1373.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1374,1277,0,1373,1276,0,1374,1277,0,9.250000,    11.583333,     3.403430,    12.000000,     5.000000,     8.000000,    37.000000,4,0
2833,17.000000,21738.000000,16679.000000,0.000000,1278.705882,981.117647,0.000000,0.000000,27.764706,19.529412,-1.411765,0.000000,0.000000,0.000000,0.635177,0.446777,-0.032297,0.000000,0.000000,1.081953,0.282739,0.000000,1.081953,0.531732,-0.000000,2.000000,2.000000,0.000000,981,1279,0,979,1277,0,983,1280,0,17.588235,    61.507353,     7.842662,    32.000000,     2.000000,    16.000000,   299.000000,17,1383
2834,4.000000,5118.000000,678.000000,0.000000,1279.500000,169.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,170,1280,0,169,1279,0,170,1280,0,4.000000,     0.000000,     0.000000,     4.000000,     4.000000,     4.000000,    16.000000,4,1380
2835,4.000000,5122.000000,826.000000,0.000000,1280.500000,206.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,207,1281,0,206,1280,0,207,1281,0,1.750000,     1.583333,     1.258306,     3.000000,     0.000000,     2.000000,     7.000000,3,1391
2836,4.000000,5122.000000,1122.000000,0.000000,1280.500000,280.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,281,1281,0,280,1280,0,281,1281,0,3.750000,     0.250000,     0.500000,     4.000000,     3.000000,     4.000000,    15.000000,4,1402
2837,4.000000,5122.000000,2966.000000,0.000000,1280.500000,741.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,742,1281,0,741,1280,0,742,1281,0,11.250000,    60.916667,     7.804913,    18.000000,     4.000000,     5.000000,    45.000000,4,1414
2838,10.000000,12815.000000,7652.000000,0.000000,1281.500000,765.200000,0.000000,0.000000,5.600000,10.500000,0.000000,0.000000,0.000000,0.000000,0.259929,0.487367,0.000000,0.000000,0.000000,0.747296,0.126681,0.000000,0.747296,0.355922,-0.000000,2.000000,1.000000,0.000000,765,1282,0,764,1280,0,766,1283,0,3.200000,     0.844444,     0.918937,     5.000000,     2.000000,     3.000000,    32.000000,10,1409
2839,12.000000,15388.000000,2549.000000,0.000000,1282.333333,212.416667,0.000000,0.000000,18.916667,12.666667,10.333333,0.000000,0.000000,0.000000,0.688551,0.461056,0.376125,0.000000,0.000000,1.149608,0.175991,0.000000,1.149608,0.419513,-0.000000,2.000000,2.000000,0.000000,212,1282,0,210,1281,0,214,1284,0,2.250000,     1.659091,     1.288057,     4.000000,     0.000000,     2.000000,    27.000000,10,1391
2840,6.000000,7689.000000,5838.000000,0.000000,1281.500000,973.000000,0.000000,0.000000,4.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.366881,0.137580,0.000000,0.000000,0.000000,0.504461,0.050476,0.000000,0.504461,0.224668,-0.000000,1.000000,1.000000,0.000000,973,1282,0,972,1281,0,974,1282,0,3.000000,     0.000000,     0.000000,     3.000000,     3.000000,     3.000000,    18.000000,6,0
2841,4.000000,5126.000000,5338.000000,0.000000,1281.500000,1334.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1335,1282,0,1334,1281,0,1335,1282,0,4.500000,     9.000000,     3.000000,     7.000000,     1.000000,     3.000000,    18.000000,4,0
2842,4.000000,5126.000000,5366.000000,0.000000,1281.500000,1341.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1342,1282,0,1341,1281,0,1342,1282,0,3.000000,     1.333333,     1.154701,     4.000000,     2.000000,     2.000000,    12.000000,4,0
2843,2.000000,2564.000000,331.000000,0.000000,1282.000000,165.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,1.000000,0.000000,166,1282,0,165,1282,0,166,1282,0,6.500000,     0.500000,     0.707107,     7.000000,     6.000000,     6.000000,    13.000000,2,1380
2844,13.000000,16687.000000,9342.000000,0.000000,1283.615385,718.615385,0.000000,0.000000,13.076923,13.076923,2.076923,0.000000,0.000000,0.000000,0.427807,0.427807,0.067946,0.000000,0.000000,0.855614,0.178402,0.000000,0.855614,0.422377,-0.000000,2.000000,2.000000,0.000000,719,1284,0,717,1282,0,720,1285,0,1.000000,     0.166667,     0.408248,     2.000000,     0.000000,     1.000000,    13.000000,12,1395
2845,12.000000,15411.000000,9934.000000,0.000000,1284.250000,827.833333,0.000000,0.000000,21.666667,16.250000,10.500000,0.000000,0.000000,0.000000,0.788649,0.591487,0.382191,0.000000,0.000000,1.380136,0.320405,0.000000,1.380136,0.566043,-0.000000,2.000000,2.000000,0.000000,828,1284,0,826,1282,0,830,1286,0,3.416667,     2.083333,     1.443376,     5.000000,     1.000000,     3.000000,    41.000000,12,1406
2846,8.000000,10265.000000,8049.000000,0.000000,1283.125000,1006.125000,0.000000,0.000000,4.875000,4.875000,-1.125000,0.000000,0.000000,0.000000,0.304688,0.304688,-0.070313,0.000000,0.000000,0.609375,0.087891,0.000000,0.609375,0.296464,-0.000000,1.000000,1.000000,0.000000,1006,1283,0,1005,1282,0,1007,1284,0,4.500000,     3.714286,     1.927248,     8.000000,     2.000000,     5.000000,    36.000000,8,1416
2847,4.000000,5134.000000,814.000000,0.000000,1283.500000,203.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,204,1284,0,203,1283,0,204,1284,0,2.750000,     0.250000,     0.500000,     3.000000,     2.000000,     3.000000,    11.000000,4,1391
