Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nHH_mean,nHH_var,nHH_stdev,nHH_max,nHH_min,nHH_median,nHH_muc,nHH_notempty,cHH_mean,cHH_var,cHH_stdev,cHH_max,cHH_min,cHH_median,cHH_muc,cHH_notempty
889,2420.000000,2076580.000000,1664160.000000,3630.000000,858.090909,687.669421,1.500000,3025.000000,100207.537190,170944.000000,12496.727273,0.000000,0.000000,0.093105,3.084229,5.261384,0.384629,0.000000,0.000000,8.438718,16.856389,1.497065,8.438718,4.105653,1.143967,18.000000,16.000000,2.000000,688,858,2,672,842,0,701,876,3,0.052479,     6.664876,     2.581642,   127.000000,     0.000000,     0.000000,   127.000000,1,5.392975,   241.659066,    15.545387,   160.000000,     0.000000,     0.000000, 13051.000000,838
890,1472.000000,1255688.000000,1045872.000000,2208.000000,853.048913,710.510870,1.500000,1840.000000,45695.826087,49020.478261,-14916.782609,0.000000,0.000000,0.109886,2.728974,2.927524,-0.890837,0.000000,0.000000,5.766384,7.817116,0.790687,5.766384,2.795911,0.924701,14.000000,12.000000,2.000000,711,853,2,700,842,0,723,867,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6.790761,   351.527909,    18.749078,   168.000000,     0.000000,     0.000000,  9996.000000,580
891,1292.000000,1101620.000000,452048.000000,1938.000000,852.647059,349.882353,1.500000,1615.000000,36486.117647,32751.058824,-137.647059,0.000000,0.000000,0.114768,2.592851,2.327423,-0.009782,0.000000,0.000000,5.035043,6.599259,0.692578,5.035043,2.568902,0.884755,10.000000,11.000000,2.000000,350,853,2,339,843,0,361,863,3,0.174149,    36.819378,     6.067897,   218.000000,     0.000000,     0.000000,   225.000000,2,2.418731,    57.735451,     7.598385,    70.000000,     0.000000,     0.000000,  3125.000000,315
892,3680.000000,3211676.000000,977744.000000,5520.000000,872.738043,265.691304,1.500000,4600.000000,124777.321739,903871.473913,122474.417391,0.000000,0.000000,0.080964,2.196200,15.909001,2.155667,0.000000,0.000000,18.186166,31.758328,2.452610,18.186166,5.635453,1.348578,34.000000,14.000000,2.000000,266,873,2,252,845,0,279,907,3,0.623641,   158.682724,    12.596933,   255.000000,     0.000000,     0.000000,  2295.000000,9,2.519837,    79.520128,     8.917406,   117.000000,     0.000000,     0.000000,  9273.000000,1062
893,2232.000000,1922676.000000,1951924.000000,3348.000000,861.413978,874.517921,1.500000,2790.000000,88917.283154,121637.483871,19221.440860,0.000000,0.000000,0.095649,3.048320,4.170056,0.658962,0.000000,0.000000,7.314024,12.967862,1.174319,7.314024,3.601092,1.055023,15.000000,14.000000,2.000000,875,861,2,861,846,0,887,876,3,1.357079,   339.698973,    18.430924,   255.000000,     0.000000,     0.000000,  3029.000000,13,11.857527,   669.577182,    25.876189,   161.000000,     0.000000,     1.000000, 26466.000000,1228
894,2028.000000,1749712.000000,2098300.000000,3042.000000,862.777120,1034.664694,1.500000,2535.000000,119147.992110,90343.258383,45356.441815,0.000000,0.000000,0.098754,4.641547,3.519426,1.766912,0.000000,0.000000,8.259727,14.019530,1.304894,8.259727,3.744266,1.092761,17.000000,15.000000,2.000000,1035,863,2,1020,846,0,1050,878,3,3.394970,   854.613038,    29.233765,   255.000000,     0.000000,     0.000000,  6885.000000,27,1.364398,    13.543024,     3.680085,    53.000000,     0.000000,     0.000000,  2767.000000,624
895,3132.000000,2700940.000000,1729048.000000,4698.000000,862.369093,552.058748,1.500000,3915.000000,283877.190294,148361.328225,-703.913155,0.000000,0.000000,0.085435,6.194908,3.237614,-0.015361,0.000000,0.000000,9.517956,20.862350,1.713527,9.517956,4.567532,1.196640,15.000000,20.000000,2.000000,552,862,2,532,847,0,570,877,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.928480,   233.617368,    15.284547,   203.000000,     0.000000,     0.000000, 15436.000000,1031
896,696.000000,597788.000000,505696.000000,1044.000000,858.890805,726.574713,1.500000,870.000000,9674.114943,20067.701149,-4636.321839,0.000000,0.000000,0.141050,1.568432,3.253509,-0.751671,0.000000,0.000000,4.962990,5.218032,0.640071,4.962990,2.284301,0.861806,12.000000,10.000000,2.000000,727,859,2,717,847,0,733,869,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.984195,    71.304786,     8.444216,   115.000000,     0.000000,     0.000000,  1381.000000,149
897,1668.000000,1437296.000000,1240896.000000,2502.000000,861.688249,743.942446,1.500000,2085.000000,38890.474820,98581.889688,21182.071942,0.000000,0.000000,0.105401,1.965992,4.983515,1.070797,0.000000,0.000000,7.054908,9.383432,0.911818,7.054908,3.063239,0.969697,15.000000,11.000000,2.000000,744,862,2,734,847,0,755,876,3,2.122302,   531.124805,    23.046145,   255.000000,     0.000000,     0.000000,  3540.000000,15,3.172662,    82.134537,     9.062811,   100.000000,     0.000000,     0.000000,  5292.000000,580
898,2676.000000,2303104.000000,2191144.000000,4014.000000,860.651719,818.813154,1.500000,3345.000000,172558.576981,135351.402093,37033.859492,0.000000,0.000000,0.090036,4.644672,3.643185,0.996822,0.000000,0.000000,8.377893,16.673952,1.434066,8.377893,4.083375,1.127690,15.000000,17.000000,2.000000,819,861,2,804,847,0,836,876,3,3.525785,   886.975410,    29.782132,   255.000000,     0.000000,     0.000000,  9435.000000,37,3.789611,   113.178524,    10.638540,   153.000000,     0.000000,     0.000000, 10141.000000,1280
899,664.000000,567504.000000,248676.000000,996.000000,854.674699,374.512048,1.500000,830.000000,18829.903614,8241.734940,-8133.397590,0.000000,0.000000,0.143281,3.250554,1.422748,-1.404046,0.000000,0.000000,4.816582,3.322966,0.380177,4.816582,1.822901,0.724428,8.000000,10.000000,2.000000,375,855,2,365,848,0,384,863,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7.061747,   417.183210,    20.425063,   134.000000,     0.000000,     0.000000,  4689.000000,251
900,840.000000,721252.000000,639012.000000,1260.000000,858.633333,760.728571,1.500000,1050.000000,10950.114286,23123.066667,2168.400000,0.000000,0.000000,0.132480,1.381591,2.917470,0.273590,0.000000,0.000000,4.431541,4.525439,0.524077,4.431541,2.127308,0.806242,13.000000,9.000000,2.000000,761,859,2,754,848,0,770,872,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.233333,   142.391259,    11.932781,   129.000000,     0.000000,     1.000000,  4396.000000,447
901,4596.000000,4001596.000000,1800592.000000,6894.000000,870.669278,391.773716,1.500000,5745.000000,426532.664926,471705.302002,-60567.951262,0.000000,0.000000,0.075182,5.581860,6.173016,-0.792628,0.000000,0.000000,11.830058,34.712412,2.543322,11.830058,5.891724,1.365004,22.000000,20.000000,2.000000,392,871,2,372,849,0,409,892,3,0.027633,     3.509356,     1.873328,   127.000000,     0.000000,     0.000000,   127.000000,1,4.289164,   130.801893,    11.436866,   129.000000,     0.000000,     0.000000, 19713.000000,1623
902,1632.000000,1402088.000000,797636.000000,2448.000000,859.122549,488.747549,1.500000,2040.000000,93099.990196,37815.490196,3358.490196,0.000000,0.000000,0.106170,4.845323,1.968081,0.174790,0.000000,0.000000,6.919574,10.228816,1.009195,6.919574,3.198252,1.003056,10.000000,17.000000,2.000000,489,859,2,473,849,0,506,868,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.667892,   369.351317,    19.218515,   194.000000,     0.000000,     0.000000,  9250.000000,575
903,1472.000000,1264172.000000,758496.000000,2208.000000,858.812500,515.282609,1.500000,1840.000000,73562.434783,32120.250000,15138.000000,0.000000,0.000000,0.109886,4.393180,1.918235,0.904048,0.000000,0.000000,6.421301,8.303384,0.836213,6.421301,2.881559,0.942119,10.000000,14.000000,2.000000,515,859,2,501,849,0,529,868,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.367527,   102.817245,    10.139884,   126.000000,     0.000000,     0.000000,  4957.000000,478
904,896.000000,769136.000000,872912.000000,1344.000000,858.410714,974.232143,1.500000,1120.000000,16479.714286,19096.857143,-5761.428571,0.000000,0.000000,0.129660,1.907827,2.210809,-0.666990,0.000000,0.000000,4.248296,4.306989,0.489204,4.248296,2.075329,0.787946,9.000000,10.000000,2.000000,974,858,2,966,849,0,984,867,3,1.707589,   433.002669,    20.808716,   255.000000,     0.000000,     0.000000,  1530.000000,6,4.882813,   330.521447,    18.180249,   188.000000,     0.000000,     0.000000,  4375.000000,265
905,2280.000000,1981100.000000,2423700.000000,3420.000000,868.903509,1063.026316,1.500000,2850.000000,70370.421053,175950.771930,17461.789474,0.000000,0.000000,0.094973,2.345005,5.863335,0.581892,0.000000,0.000000,8.303312,14.190517,1.273673,8.303312,3.767030,1.083975,20.000000,12.000000,2.000000,1063,869,2,1051,849,0,1074,885,3,3.243421,   816.910883,    28.581653,   255.000000,     0.000000,     0.000000,  7395.000000,29,2.198684,    70.516453,     8.397408,   105.000000,     0.000000,     0.000000,  5013.000000,720
906,1544.000000,1329064.000000,1388260.000000,2316.000000,860.792746,899.132124,1.500000,1930.000000,55937.046632,43565.678756,-1641.720207,0.000000,0.000000,0.108150,3.134511,2.441264,-0.091996,0.000000,0.000000,5.683925,8.246727,0.826669,5.683925,2.871712,0.938521,11.000000,13.000000,2.000000,899,861,2,889,850,0,912,871,3,1.321244,   335.388635,    18.313619,   255.000000,     0.000000,     0.000000,  2040.000000,8,5.659974,   246.577114,    15.702774,   120.000000,     0.000000,     0.000000,  8739.000000,615
907,2444.000000,2129428.000000,1546900.000000,3666.000000,871.288052,632.937807,1.500000,3055.000000,90158.546645,162949.211129,3747.783961,0.000000,0.000000,0.092799,2.738663,4.949758,0.113843,0.000000,0.000000,7.781220,14.256238,1.256754,7.781220,3.775743,1.079154,18.000000,13.000000,2.000000,633,871,2,620,853,0,646,887,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.568740,   188.219997,    13.719329,   161.000000,     0.000000,     0.000000, 11166.000000,718
908,1088.000000,935896.000000,710936.000000,1632.000000,860.198529,653.433824,1.500000,1360.000000,41379.235294,18189.117647,2362.294118,0.000000,0.000000,0.121535,3.697804,1.625448,0.211104,0.000000,0.000000,5.444787,6.612984,0.725079,5.444787,2.571572,0.898384,10.000000,14.000000,2.000000,653,860,2,641,853,0,667,870,3,1.640625,   416.050124,    20.397307,   255.000000,     0.000000,     0.000000,  1785.000000,7,6.914522,   317.848253,    17.828299,   150.000000,     0.000000,     0.000000,  7523.000000,438
909,784.000000,675108.000000,793484.000000,1176.000000,861.107143,1012.096939,1.500000,980.000000,9164.632653,19827.000000,1903.857143,0.000000,0.000000,0.135562,1.267731,2.742641,0.263358,0.000000,0.000000,4.145933,3.951226,0.461937,4.145933,1.987769,0.773026,12.000000,7.000000,2.000000,1012,861,2,1005,853,0,1019,873,3,1.301020,   330.489092,    18.179359,   255.000000,     0.000000,     0.000000,  1020.000000,4,1.491071,    11.174888,     3.342886,    27.000000,     0.000000,     0.000000,  1169.000000,252
910,2948.000000,2570996.000000,2497900.000000,4422.000000,872.115332,847.320217,1.500000,3685.000000,189801.715061,183428.786974,-36212.873813,0.000000,0.000000,0.087177,4.490177,4.339412,-0.856695,0.000000,0.000000,8.916766,19.520537,1.634635,8.916766,4.418205,1.177986,17.000000,18.000000,2.000000,847,872,2,829,855,0,863,888,3,1.556988,   394.741577,    19.868105,   255.000000,     0.000000,     0.000000,  4590.000000,18,6.794776,   293.579518,    17.134162,   164.000000,     0.000000,     0.000000, 20031.000000,1401
911,4324.000000,3799576.000000,4311564.000000,6486.000000,878.717854,997.123959,1.500000,5405.000000,381445.557817,467163.781684,181115.230342,0.000000,0.000000,0.076727,5.414832,6.631650,2.571031,0.000000,0.000000,12.123209,30.223357,2.248029,12.123209,5.497577,1.309988,24.000000,20.000000,2.000000,997,879,2,977,855,0,1016,899,3,2.705828,   680.555127,    26.087452,   255.000000,     0.000000,     0.000000, 11700.000000,47,2.554348,    77.579049,     8.807897,   111.000000,     0.000000,     0.000000, 11045.000000,1460
912,1368.000000,1186832.000000,793404.000000,2052.000000,867.567251,579.973684,1.500000,1710.000000,42107.052632,49223.812865,-22679.578947,0.000000,0.000000,0.112602,2.772724,3.241359,-1.493437,0.000000,0.000000,6.126686,7.434242,0.760860,6.126686,2.726581,0.912924,13.000000,13.000000,2.000000,580,868,2,570,858,0,593,881,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.857456,   281.472717,    16.777149,   138.000000,     0.000000,     0.000000,  8013.000000,378
913,108.000000,93452.000000,27196.000000,162.000000,865.296296,251.814815,1.500000,135.000000,256.296296,1022.518519,429.925926,0.000000,0.000000,0.262484,0.498323,1.988106,0.835915,0.000000,0.000000,2.748912,0.944611,0.076636,2.748912,0.971911,0.424761,6.000000,3.000000,2.000000,252,865,2,249,859,0,254,871,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.750000,     4.581776,     2.140508,    14.000000,     0.000000,     0.000000,    81.000000,27
914,1092.000000,952148.000000,732416.000000,1638.000000,871.930403,670.710623,1.500000,1365.000000,20664.556777,29678.710623,-1453.992674,0.000000,0.000000,0.121386,1.837649,2.639256,-0.129300,0.000000,0.000000,4.598291,5.376742,0.586697,4.598291,2.318780,0.837152,12.000000,9.000000,2.000000,671,872,2,663,860,0,680,883,3,0.467033,   118.984247,    10.907990,   255.000000,     0.000000,     0.000000,   510.000000,2,7.022894,   362.986643,    19.052208,   120.000000,     0.000000,     0.000000,  7669.000000,339
915,2448.000000,2133676.000000,847684.000000,3672.000000,871.599673,346.276144,1.500000,3060.000000,374961.326797,51915.679739,-13957.379085,0.000000,0.000000,0.092748,11.365048,1.573560,-0.423047,0.000000,0.000000,13.031356,18.904651,1.642074,13.031356,4.347948,1.179771,11.000000,22.000000,2.000000,346,872,2,325,861,0,368,882,3,0.208333,    53.103290,     7.287200,   255.000000,     0.000000,     0.000000,   510.000000,2,3.460784,   175.573451,    13.250413,   166.000000,     0.000000,     0.000000,  8472.000000,635
916,1364.000000,1189048.000000,572048.000000,2046.000000,871.736070,419.390029,1.500000,1705.000000,37220.504399,41728.985337,3484.410557,0.000000,0.000000,0.112712,2.460536,2.758578,0.230344,0.000000,0.000000,5.331827,7.322783,0.759065,5.331827,2.706064,0.912206,11.000000,12.000000,2.000000,419,872,2,410,861,0,431,882,3,0.164956,    34.875924,     5.905584,   218.000000,     0.000000,     0.000000,   225.000000,2,4.917889,   198.889804,    14.102830,   140.000000,     0.000000,     0.000000,  6708.000000,406
917,3116.000000,2733352.000000,1868036.000000,4674.000000,877.198973,599.498074,1.500000,3895.000000,281746.988447,225496.636714,-151968.806162,0.000000,0.000000,0.085581,6.190552,4.954618,-3.339062,0.000000,0.000000,11.230750,20.476294,1.670754,11.230750,4.525074,1.186600,19.000000,20.000000,2.000000,599,877,2,579,861,0,618,896,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.856868,   200.665863,    14.165658,   144.000000,     0.000000,     0.000000, 15134.000000,1083
918,1364.000000,1196504.000000,1051372.000000,2046.000000,877.202346,770.800587,1.500000,1705.000000,28561.759531,56852.152493,4339.038123,0.000000,0.000000,0.112712,1.888132,3.758326,0.286841,0.000000,0.000000,5.759171,7.650365,0.790558,5.759171,2.765929,0.924651,16.000000,11.000000,2.000000,771,877,2,760,861,0,779,889,3,1.660557,   413.801789,    20.342119,   255.000000,     0.000000,     0.000000,  2265.000000,10,5.163490,   200.086971,    14.145210,   133.000000,     0.000000,     0.000000,  7043.000000,641
919,2764.000000,2419024.000000,2194932.000000,4146.000000,875.189580,794.114327,1.500000,3455.000000,172927.872648,152480.659913,35744.092619,0.000000,0.000000,0.089070,4.458077,3.930949,0.921482,0.000000,0.000000,8.478096,17.422554,1.485270,8.478096,4.174033,1.140955,14.000000,18.000000,2.000000,794,875,2,778,861,0,812,889,3,1.428726,   355.539978,    18.855768,   255.000000,     0.000000,     0.000000,  3949.000000,18,5.835384,   239.373181,    15.471690,   137.000000,     0.000000,     0.000000, 16129.000000,1301
