Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,MS2mol_mean,MS2mol_var,MS2mol_stdev,MS2mol_max,MS2mol_min,MS2mol_median,MS2mol_muc,MS2mol_notempty,celnumber
3793,2.000000,3011.000000,1658.000000,0.000000,1505.500000,829.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,1.000000,0.000000,0.000000,829,1506,0,829,1505,0,829,1506,0,15.500000,     0.500000,     0.707107,    16.000000,    15.000000,    15.000000,    31.000000,2,1652
3794,4.000000,6026.000000,1310.000000,0.000000,1506.500000,327.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,328,1507,0,327,1506,0,328,1507,0,3.250000,     2.916667,     1.707825,     5.000000,     1.000000,     3.000000,    13.000000,4,0
3795,12.000000,18092.000000,5238.000000,0.000000,1507.666667,436.500000,0.000000,0.000000,11.000000,12.666667,3.000000,0.000000,0.000000,0.000000,0.400391,0.461056,0.109198,0.000000,0.000000,0.861447,0.172679,0.000000,0.861447,0.415546,-0.000000,2.000000,2.000000,0.000000,437,1508,0,435,1506,0,438,1509,0,17.416667,    58.810606,     7.668807,    27.000000,     4.000000,    17.000000,   209.000000,12,1669
3796,7.000000,10549.000000,5292.000000,0.000000,1507.000000,756.000000,0.000000,0.000000,4.000000,4.000000,-2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,-0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,756,1507,0,755,1506,0,757,1508,0,10.714286,    39.238095,     6.264032,    19.000000,     2.000000,    13.000000,    75.000000,7,1646
3797,4.000000,6026.000000,3054.000000,0.000000,1506.500000,763.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,764,1507,0,763,1506,0,764,1507,0,1.250000,     0.916667,     0.957427,     2.000000,     0.000000,     1.000000,     5.000000,3,0
3798,4.000000,6030.000000,3274.000000,0.000000,1507.500000,818.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,819,1508,0,818,1507,0,819,1508,0,14.750000,    24.250000,     4.924429,    19.000000,    10.000000,    11.000000,    59.000000,4,1666
3799,1.000000,1508.000000,302.000000,0.000000,1508.000000,302.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,302,1508,0,302,1508,0,302,1508,0,8.428571,     0.000000,     0.000000,    20.000000,    20.000000,    20.000000,    20.000000,1,0
3800,7.000000,10563.000000,2856.000000,0.000000,1509.000000,408.000000,0.000000,0.000000,4.000000,4.000000,-2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,-0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,408,1509,0,407,1508,0,409,1510,0,1.714286,     0.238095,     0.487950,     2.000000,     1.000000,     2.000000,    12.000000,7,1656
3801,4.000000,6034.000000,2438.000000,0.000000,1508.500000,609.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,610,1509,0,609,1508,0,610,1509,0,4.500000,    16.333333,     4.041452,     8.000000,     1.000000,     1.000000,    18.000000,4,1673
3802,7.000000,10563.000000,5913.000000,0.000000,1509.000000,844.714286,0.000000,0.000000,7.428571,4.000000,4.000000,0.000000,0.000000,0.000000,0.554764,0.298719,0.298719,0.000000,0.000000,0.853482,0.076485,0.000000,0.853482,0.276560,-0.000000,1.000000,2.000000,0.000000,845,1509,0,843,1508,0,846,1510,0,2.000000,     1.333333,     1.154701,     4.000000,     1.000000,     2.000000,    14.000000,7,1676
3803,7.000000,10570.000000,1477.000000,0.000000,1510.000000,211.000000,0.000000,0.000000,4.000000,4.000000,-2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,-0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,211,1510,0,210,1509,0,212,1511,0,8.571429,     6.619048,     2.572751,    12.000000,     4.000000,     8.000000,    60.000000,7,1638
3804,10.000000,15105.000000,5863.000000,0.000000,1510.500000,586.300000,0.000000,0.000000,8.100000,10.500000,-4.500000,0.000000,0.000000,0.000000,0.375969,0.487367,-0.208871,0.000000,0.000000,0.863336,0.139607,0.000000,0.863336,0.373641,-0.000000,2.000000,2.000000,0.000000,586,1511,0,585,1509,0,588,1512,0,4.600000,     6.488889,     2.547330,     7.000000,     1.000000,     6.000000,    46.000000,10,1672
3805,4.000000,6038.000000,2646.000000,0.000000,1509.500000,661.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,662,1510,0,661,1509,0,662,1510,0,4.000000,     1.333333,     1.154701,     5.000000,     3.000000,     3.000000,    16.000000,4,1655
3806,22.000000,33261.000000,15307.000000,0.000000,1511.863636,695.772727,0.000000,0.000000,29.863636,54.590909,-5.681818,0.000000,0.000000,0.000000,0.484446,0.885571,-0.092170,0.000000,0.000000,1.370018,0.420516,0.000000,1.370018,0.648472,-0.000000,3.000000,2.000000,0.000000,696,1512,0,694,1509,0,698,1514,0,2.318182,     2.417749,     1.554911,     5.000000,     0.000000,     2.000000,    51.000000,21,0
3807,4.000000,6042.000000,1106.000000,0.000000,1510.500000,276.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,277,1511,0,276,1510,0,277,1511,0,27.750000,    82.916667,     9.105859,    38.000000,    16.000000,    27.000000,   111.000000,4,1665
3808,2.000000,3020.000000,587.000000,0.000000,1510.000000,293.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,1.000000,0.000000,294,1510,0,293,1510,0,294,1510,0,2.500000,     0.500000,     0.707107,     3.000000,     2.000000,     2.000000,     5.000000,2,0
3809,1.000000,1510.000000,330.000000,0.000000,1510.000000,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,330,1510,0,330,1510,0,330,1510,0,14.666667,     0.000000,     0.000000,     3.000000,     3.000000,     3.000000,     3.000000,1,1658
3810,2.000000,3021.000000,1238.000000,0.000000,1510.500000,619.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,1.000000,0.000000,0.000000,619,1511,0,619,1510,0,619,1511,0,2.000000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     4.000000,2,1673
3811,10.000000,15120.000000,3535.000000,0.000000,1512.000000,353.500000,0.000000,0.000000,10.500000,6.000000,3.000000,0.000000,0.000000,0.000000,0.487367,0.278495,0.139248,0.000000,0.000000,0.765862,0.116339,0.000000,0.765862,0.341086,-0.000000,1.000000,2.000000,0.000000,354,1512,0,352,1511,0,355,1513,0,15.600000,    26.044444,     5.103376,    24.000000,     9.000000,    14.000000,   156.000000,10,1650
3812,3.000000,4538.000000,605.000000,0.000000,1512.666667,201.666667,0.000000,0.000000,0.666667,0.666667,-0.333333,0.000000,0.000000,0.000000,0.154080,0.154080,-0.077040,0.000000,0.000000,0.308161,0.017806,0.000000,0.308161,0.133437,-0.000000,1.000000,1.000000,0.000000,202,1513,0,201,1512,0,202,1513,0,9.000000,     1.000000,     1.000000,    10.000000,     8.000000,     9.000000,    27.000000,3,1638
3813,8.000000,12103.000000,2017.000000,0.000000,1512.875000,252.125000,0.000000,0.000000,4.875000,4.875000,1.125000,0.000000,0.000000,0.000000,0.304688,0.304688,0.070313,0.000000,0.000000,0.609375,0.087891,0.000000,0.609375,0.296464,-0.000000,1.000000,1.000000,0.000000,252,1513,0,251,1512,0,253,1514,0,2.375000,     1.125000,     1.060660,     4.000000,     1.000000,     2.000000,    19.000000,8,1641
3814,13.000000,19682.000000,7119.000000,0.000000,1514.000000,547.615385,0.000000,0.000000,13.076923,22.000000,-11.000000,0.000000,0.000000,0.000000,0.427807,0.719722,-0.359861,0.000000,0.000000,1.147529,0.178402,0.000000,1.147529,0.422377,-0.000000,2.000000,2.000000,0.000000,548,1514,0,546,1512,0,549,1516,0,14.846154,    67.807692,     8.234543,    24.000000,     0.000000,    16.000000,   193.000000,12,1660
3815,4.000000,6050.000000,2466.000000,0.000000,1512.500000,616.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,617,1513,0,616,1512,0,617,1513,0,6.500000,    16.333333,     4.041452,    10.000000,     1.000000,     6.000000,    26.000000,4,1673
3816,6.000000,9078.000000,4209.000000,0.000000,1513.000000,701.500000,0.000000,0.000000,1.500000,4.000000,0.000000,0.000000,0.000000,0.000000,0.137580,0.366881,0.000000,0.000000,0.000000,0.504461,0.050476,0.000000,0.504461,0.224668,-0.000000,1.000000,1.000000,0.000000,702,1513,0,701,1512,0,702,1514,0,4.000000,     6.000000,     2.449490,     8.000000,     2.000000,     3.000000,    24.000000,6,0
3817,4.000000,6050.000000,3026.000000,0.000000,1512.500000,756.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,757,1513,0,756,1512,0,757,1513,0,4.000000,     4.000000,     2.000000,     5.000000,     1.000000,     5.000000,    16.000000,4,0
3818,4.000000,6054.000000,1734.000000,0.000000,1513.500000,433.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,434,1514,0,433,1513,0,434,1514,0,2.500000,     0.333333,     0.577350,     3.000000,     2.000000,     2.000000,    10.000000,4,1669
3819,10.000000,15140.000000,5655.000000,0.000000,1514.000000,565.500000,0.000000,0.000000,10.500000,6.000000,3.000000,0.000000,0.000000,0.000000,0.487367,0.278495,0.139248,0.000000,0.000000,0.765862,0.116339,0.000000,0.765862,0.341086,-0.000000,1.000000,2.000000,0.000000,566,1514,0,564,1513,0,567,1515,0,3.200000,     2.400000,     1.549193,     5.000000,     1.000000,     4.000000,    32.000000,10,1661
3820,4.000000,6054.000000,2318.000000,0.000000,1513.500000,579.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,580,1514,0,579,1513,0,580,1514,0,74.250000,   282.916667,    16.820127,    90.000000,    56.000000,    64.000000,   297.000000,4,1672
3821,4.000000,6054.000000,2626.000000,0.000000,1513.500000,656.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,657,1514,0,656,1513,0,657,1514,0,10.750000,     2.916667,     1.707825,    13.000000,     9.000000,    10.000000,    43.000000,4,1655
3822,2.000000,3028.000000,591.000000,0.000000,1514.000000,295.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,1.000000,0.000000,296,1514,0,295,1514,0,296,1514,0,2.000000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     4.000000,2,1681
3823,4.000000,6058.000000,1498.000000,0.000000,1514.500000,374.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,375,1515,0,374,1514,0,375,1515,0,15.000000,     8.666667,     2.943920,    18.000000,    11.000000,    15.000000,    60.000000,4,1675
3824,15.000000,22727.000000,6661.000000,0.000000,1515.133333,444.066667,0.000000,0.000000,22.933333,15.733333,1.866667,0.000000,0.000000,0.000000,0.619934,0.425304,0.050460,0.000000,0.000000,1.045238,0.261114,0.000000,1.045238,0.510993,-0.000000,2.000000,2.000000,0.000000,444,1515,0,442,1514,0,446,1517,0,2.133333,     0.980952,     0.990430,     4.000000,     0.000000,     2.000000,    32.000000,14,1669
3825,4.000000,6058.000000,2150.000000,0.000000,1514.500000,537.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,538,1515,0,537,1514,0,538,1515,0,1.750000,     0.250000,     0.500000,     2.000000,     1.000000,     2.000000,     7.000000,4,1685
3826,4.000000,6058.000000,2394.000000,0.000000,1514.500000,598.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,599,1515,0,598,1514,0,599,1515,0,15.750000,   144.250000,    12.010412,    26.000000,     3.000000,     8.000000,    63.000000,4,1672
3827,4.000000,6058.000000,2422.000000,0.000000,1514.500000,605.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,606,1515,0,605,1514,0,606,1515,0,20.750000,   115.583333,    10.750969,    30.000000,    10.000000,    13.000000,    83.000000,4,0
3828,12.000000,18188.000000,7674.000000,0.000000,1515.666667,639.500000,0.000000,0.000000,11.000000,12.666667,3.000000,0.000000,0.000000,0.000000,0.400391,0.461056,0.109198,0.000000,0.000000,0.861447,0.172679,0.000000,0.861447,0.415546,-0.000000,2.000000,2.000000,0.000000,640,1516,0,638,1514,0,641,1517,0,9.916667,    24.446970,     4.944388,    18.000000,     1.000000,    11.000000,   119.000000,12,1671
3829,4.000000,6058.000000,2886.000000,0.000000,1514.500000,721.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,722,1515,0,721,1514,0,722,1515,0,13.500000,     9.666667,     3.109126,    17.000000,    10.000000,    12.000000,    54.000000,4,1678
3830,4.000000,6058.000000,2918.000000,0.000000,1514.500000,729.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,730,1515,0,729,1514,0,730,1515,0,7.500000,     6.333333,     2.516611,    10.000000,     4.000000,     8.000000,    30.000000,4,0
3831,17.000000,25780.000000,13571.000000,0.000000,1516.470588,798.294118,0.000000,0.000000,29.529412,40.235294,24.647059,0.000000,0.000000,0.000000,0.675548,0.920468,0.563854,0.000000,0.000000,1.596016,0.303889,0.000000,1.596016,0.551261,-0.000000,3.000000,2.000000,0.000000,798,1516,0,796,1514,0,800,1519,0,2.588235,     1.882353,     1.371989,     5.000000,     0.000000,     3.000000,    44.000000,16,1679
3832,2.000000,3030.000000,643.000000,0.000000,1515.000000,321.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,1.000000,0.000000,322,1515,0,321,1515,0,322,1515,0,5.500000,     0.500000,     0.707107,     6.000000,     5.000000,     5.000000,    11.000000,2,1668
3833,3.000000,4546.000000,1073.000000,0.000000,1515.333333,357.666667,0.000000,0.000000,0.666667,0.666667,0.333333,0.000000,0.000000,0.000000,0.154080,0.154080,0.077040,0.000000,0.000000,0.308161,0.017806,0.000000,0.308161,0.133437,-0.000000,1.000000,1.000000,0.000000,358,1515,0,357,1515,0,358,1516,0,6.333333,    14.333333,     3.785939,     9.000000,     2.000000,     8.000000,    19.000000,3,0
3834,19.000000,28826.000000,7495.000000,0.000000,1517.157895,394.473684,0.000000,0.000000,20.736842,52.526316,-7.421053,0.000000,0.000000,0.000000,0.409014,1.036030,-0.146373,0.000000,0.000000,1.445043,0.402325,0.000000,1.445043,0.634291,-0.000000,3.000000,2.000000,0.000000,394,1517,0,393,1515,0,396,1520,0,3.631579,     3.023392,     1.738790,     6.000000,     0.000000,     4.000000,    69.000000,18,1675
3835,4.000000,6062.000000,1886.000000,0.000000,1515.500000,471.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,472,1516,0,471,1515,0,472,1516,0,3.250000,     4.250000,     2.061553,     5.000000,     1.000000,     2.000000,    13.000000,4,1682
3836,9.000000,13643.000000,6386.000000,0.000000,1515.888889,709.555556,0.000000,0.000000,10.222222,4.888889,3.555556,0.000000,0.000000,0.000000,0.546037,0.261148,0.189926,0.000000,0.000000,0.807185,0.106525,0.000000,0.807185,0.326381,-0.000000,1.000000,2.000000,0.000000,710,1516,0,708,1515,0,711,1517,0,4.000000,     1.250000,     1.118034,     5.000000,     2.000000,     4.000000,    36.000000,9,1678
3837,18.000000,27305.000000,13730.000000,0.000000,1516.944444,762.777778,0.000000,0.000000,27.111111,24.944444,-2.222222,0.000000,0.000000,0.000000,0.574713,0.528783,-0.047108,0.000000,0.000000,1.103495,0.301679,0.000000,1.103495,0.549253,-0.000000,2.000000,2.000000,0.000000,763,1517,0,761,1515,0,765,1519,0,5.833333,    19.558824,     4.422536,    14.000000,     0.000000,     5.000000,   105.000000,17,1674
3838,8.000000,12137.000000,1881.000000,0.000000,1517.125000,235.125000,0.000000,0.000000,4.875000,4.875000,-1.125000,0.000000,0.000000,0.000000,0.304688,0.304688,-0.070313,0.000000,0.000000,0.609375,0.087891,0.000000,0.609375,0.296464,-0.000000,1.000000,1.000000,0.000000,235,1517,0,234,1516,0,236,1518,0,2.250000,     1.642857,     1.281740,     4.000000,     0.000000,     2.000000,    18.000000,7,1641
3839,14.000000,21250.000000,4905.000000,0.000000,1517.857143,350.357143,0.000000,0.000000,13.214286,21.714286,3.714286,0.000000,0.000000,0.000000,0.391627,0.643539,0.110079,0.000000,0.000000,1.035166,0.239910,0.000000,1.035166,0.489806,-0.000000,2.000000,2.000000,0.000000,350,1518,0,349,1516,0,352,1520,0,23.642857,    69.631868,     8.344571,    32.000000,     5.000000,    27.000000,   331.000000,14,0
3840,7.000000,10619.000000,3801.000000,0.000000,1517.000000,543.000000,0.000000,0.000000,4.000000,4.000000,-2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,-0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,543,1517,0,542,1516,0,544,1518,0,13.285714,    14.904762,     3.860669,    17.000000,     8.000000,    15.000000,    93.000000,7,1685
